x,y,HUMIDEX_FLAG,PROVINCE_CODE,TEMP,RELATIVE_HUMIDITY_FLAG,WEATHER_FRE_DESC,WIND_DIRECTION_FLAG,PRECIP_AMOUNT_FLAG,DEW_POINT_TEMP,UTC_YEAR,UTC_DAY,LOCAL_HOUR,VISIBILITY,UTC_DATE,TEMP_FLAG,STATION_PRESSURE_FLAG,LOCAL_DATE,WEATHER_ENG_DESC,ID,HUMIDEX,UTC_MONTH,STATION_NAME,PRECIP_AMOUNT,DEW_POINT_TEMP_FLAG,WIND_SPEED_FLAG,STATION_PRESSURE,WINDCHILL_FLAG,RELATIVE_HUMIDITY,WIND_DIRECTION,CLIMATE_IDENTIFIER,VISIBILITY_FLAG,LOCAL_DAY,LOCAL_YEAR,WINDCHILL,WIND_SPEED,LOCAL_MONTH
-68.42222222222222,58.089444444444446,,QC,-23.0,,Cristaux de glace,,,-26.0,2024,8,17,24.1,2024-01-08T22:00:00,,,2024-01-08 17:00:00,Ice Crystals,7113535.2024.1.8.17,,1,KUUJJUAQ A,,,,101.14,,77,20,7113535,,8,2024,-30,8,1
-68.42222222222222,58.089444444444446,,QC,-23.5,,Cristaux de glace,,,-26.4,2024,8,18,24.1,2024-01-08T23:00:00,,,2024-01-08 18:00:00,Ice Crystals,7113535.2024.1.8.18,,1,KUUJJUAQ A,,,,101.14,,77,21,7113535,,8,2024,-30,7,1
-68.42222222222222,58.089444444444446,,QC,-24.6,,Cristaux de glace,,,-27.6,2024,9,19,24.1,2024-01-09T00:00:00,,,2024-01-08 19:00:00,Ice Crystals,7113535.2024.1.8.19,,1,KUUJJUAQ A,,,,101.14,,77,21,7113535,,8,2024,-32,9,1
-68.42222222222222,58.089444444444446,,QC,-25.0,,Cristaux de glace,,,-27.9,2024,9,20,24.1,2024-01-09T01:00:00,,,2024-01-08 20:00:00,Ice Crystals,7113535.2024.1.8.20,,1,KUUJJUAQ A,,,,101.1,,77,22,7113535,,8,2024,-33,10,1
-68.42222222222222,58.089444444444446,,QC,-23.8,,ND,,,-26.8,2024,9,21,24.1,2024-01-09T02:00:00,,,2024-01-08 21:00:00,NA,7113535.2024.1.8.21,,1,KUUJJUAQ A,,,,101.09,,77,26,7113535,,8,2024,-28,4,1
-68.42222222222222,58.089444444444446,,QC,-24.1,,Généralement nuageux,,,-27.0,2024,9,22,24.1,2024-01-09T03:00:00,,,2024-01-08 22:00:00,Mostly Cloudy,7113535.2024.1.8.22,,1,KUUJJUAQ A,,,,101.08,,77,20,7113535,,8,2024,-30,6,1
-68.42222222222222,58.089444444444446,,QC,-23.9,,ND,,,-26.9,2024,9,23,24.1,2024-01-09T04:00:00,,,2024-01-08 23:00:00,NA,7113535.2024.1.8.23,,1,KUUJJUAQ A,,,,101.08,,77,21,7113535,,8,2024,-27,3,1
-68.42222222222222,58.089444444444446,,QC,-23.6,,ND,,,-26.4,2024,9,0,24.1,2024-01-09T05:00:00,,,2024-01-09 00:00:00,NA,7113535.2024.1.9.0,,1,KUUJJUAQ A,,,,101.11,,78,36,7113535,,9,2024,-25,1,1
-68.42222222222222,58.089444444444446,,QC,-23.3,,Nuageux,,,-26.1,2024,9,1,24.1,2024-01-09T06:00:00,,,2024-01-09 01:00:00,Cloudy,7113535.2024.1.9.1,,1,KUUJJUAQ A,,,,101.16,,78,19,7113535,,9,2024,-27,4,1
-68.42222222222222,58.089444444444446,,QC,-21.1,,ND,,,-23.8,2024,9,2,24.1,2024-01-09T07:00:00,,,2024-01-09 02:00:00,NA,7113535.2024.1.9.2,,1,KUUJJUAQ A,,,,101.22,,79,24,7113535,,9,2024,-29,12,1
-68.42222222222222,58.089444444444446,,QC,-20.7,,ND,,,-23.7,2024,9,3,24.1,2024-01-09T08:00:00,,,2024-01-09 03:00:00,NA,7113535.2024.1.9.3,,1,KUUJJUAQ A,,,,101.28,,78,26,7113535,,9,2024,-29,13,1
-68.42222222222222,58.089444444444446,,QC,-20.4,,Nuageux,,,-23.7,2024,9,4,24.1,2024-01-09T09:00:00,,,2024-01-09 04:00:00,Cloudy,7113535.2024.1.9.4,,1,KUUJJUAQ A,,,,101.35,,75,27,7113535,,9,2024,-30,17,1
-68.42222222222222,58.089444444444446,,QC,-21.2,,Neige,,,-25.0,2024,9,5,24.1,2024-01-09T10:00:00,,,2024-01-09 05:00:00,Snow,7113535.2024.1.9.5,,1,KUUJJUAQ A,,,,101.4,,72,26,7113535,,9,2024,-31,15,1
-68.42222222222222,58.089444444444446,,QC,-21.3,,Neige,,,-25.2,2024,9,6,24.1,2024-01-09T11:00:00,,,2024-01-09 06:00:00,Snow,7113535.2024.1.9.6,,1,KUUJJUAQ A,,,,101.42,,71,26,7113535,,9,2024,-31,16,1
-68.42222222222222,58.089444444444446,,QC,-21.1,,Neige,,,-25.2,2024,9,7,24.1,2024-01-09T12:00:00,,,2024-01-09 07:00:00,Snow,7113535.2024.1.9.7,,1,KUUJJUAQ A,,,,101.48,,70,27,7113535,,9,2024,-30,13,1
-68.42222222222222,58.089444444444446,,QC,-21.2,,Neige,,,-25.4,2024,9,8,24.1,2024-01-09T13:00:00,,,2024-01-09 08:00:00,Snow,7113535.2024.1.9.8,,1,KUUJJUAQ A,,,,101.55,,70,27,7113535,,9,2024,-31,15,1
-68.42222222222222,58.089444444444446,,QC,-20.8,,Neige,,,-25.0,2024,9,9,19.3,2024-01-09T14:00:00,,,2024-01-09 09:00:00,Snow,7113535.2024.1.9.9,,1,KUUJJUAQ A,,,,101.61,,69,26,7113535,,9,2024,-31,17,1
-68.42222222222222,58.089444444444446,,QC,-19.8,,Neige,,,-24.1,2024,9,10,9.7,2024-01-09T15:00:00,,,2024-01-09 10:00:00,Snow,7113535.2024.1.9.10,,1,KUUJJUAQ A,,,,101.65,,69,27,7113535,,9,2024,-30,18,1
-68.42222222222222,58.089444444444446,,QC,-18.8,,Neige,,,-23.2,2024,9,11,9.7,2024-01-09T16:00:00,,,2024-01-09 11:00:00,Snow,7113535.2024.1.9.11,,1,KUUJJUAQ A,,,,101.66,,69,27,7113535,,9,2024,-27,14,1
-68.42222222222222,58.089444444444446,,QC,-18.3,,"Neige,Poudrerie élevée",,,-22.8,2024,9,12,16.1,2024-01-09T17:00:00,,,2024-01-09 12:00:00,"Snow,Blowing Snow",7113535.2024.1.9.12,,1,KUUJJUAQ A,,,,101.64,,68,25,7113535,,9,2024,-28,18,1
-68.42222222222222,58.089444444444446,,QC,-18.2,,"Neige,Poudrerie élevée",,,-22.8,2024,9,13,19.3,2024-01-09T18:00:00,,,2024-01-09 13:00:00,"Snow,Blowing Snow",7113535.2024.1.9.13,,1,KUUJJUAQ A,,,,101.69,,68,27,7113535,,9,2024,-28,18,1
-68.42222222222222,58.089444444444446,,QC,-17.6,,"Neige,Poudrerie élevée",,,-22.4,2024,9,14,19.3,2024-01-09T19:00:00,,,2024-01-09 14:00:00,"Snow,Blowing Snow",7113535.2024.1.9.14,,1,KUUJJUAQ A,,,,101.71,,67,27,7113535,,9,2024,-27,17,1
-68.42222222222222,58.089444444444446,,QC,-17.8,,"Neige,Poudrerie élevée",,,-22.3,2024,9,15,24.1,2024-01-09T20:00:00,,,2024-01-09 15:00:00,"Snow,Blowing Snow",7113535.2024.1.9.15,,1,KUUJJUAQ A,,,,101.76,,68,26,7113535,,9,2024,-26,15,1
-68.42222222222222,58.089444444444446,,QC,-18.2,,"Neige,Poudrerie élevée",,,-22.7,2024,9,16,24.1,2024-01-09T21:00:00,,,2024-01-09 16:00:00,"Snow,Blowing Snow",7113535.2024.1.9.16,,1,KUUJJUAQ A,,,,101.8,,68,26,7113535,,9,2024,-29,25,1
-68.42222222222222,58.089444444444446,,QC,-18.4,,"Neige,Poudrerie élevée",,,-22.7,2024,9,17,24.1,2024-01-09T22:00:00,,,2024-01-09 17:00:00,"Snow,Blowing Snow",7113535.2024.1.9.17,,1,KUUJJUAQ A,,,,101.8,,69,26,7113535,,9,2024,-28,18,1
-68.42222222222222,58.089444444444446,,QC,-18.3,,Neige,,,-22.6,2024,9,18,24.1,2024-01-09T23:00:00,,,2024-01-09 18:00:00,Snow,7113535.2024.1.9.18,,1,KUUJJUAQ A,,,,101.84,,70,26,7113535,,9,2024,-27,15,1
-68.42222222222222,58.089444444444446,,QC,-18.4,,Neige,,,-22.8,2024,10,19,24.1,2024-01-10T00:00:00,,,2024-01-09 19:00:00,Snow,7113535.2024.1.9.19,,1,KUUJJUAQ A,,,,101.84,,69,27,7113535,,9,2024,-27,16,1
-68.42222222222222,58.089444444444446,,QC,-18.8,,Neige,,,-23.4,2024,10,20,24.1,2024-01-10T01:00:00,,,2024-01-09 20:00:00,Snow,7113535.2024.1.9.20,,1,KUUJJUAQ A,,,,101.86,,67,26,7113535,,9,2024,-28,18,1
-68.42222222222222,58.089444444444446,,QC,-19.4,,Neige,,,-23.8,2024,10,21,24.1,2024-01-10T02:00:00,,,2024-01-09 21:00:00,Snow,7113535.2024.1.9.21,,1,KUUJJUAQ A,,,,101.82,,68,26,7113535,,9,2024,-27,12,1
-68.42222222222222,58.089444444444446,,QC,-19.8,,Neige,,,-24.1,2024,10,22,24.1,2024-01-10T03:00:00,,,2024-01-09 22:00:00,Snow,7113535.2024.1.9.22,,1,KUUJJUAQ A,,,,101.78,,69,26,7113535,,9,2024,-29,17,1
-68.42222222222222,58.089444444444446,,QC,-21.2,,Neige,,,-25.1,2024,10,23,24.1,2024-01-10T04:00:00,,,2024-01-09 23:00:00,Snow,7113535.2024.1.9.23,,1,KUUJJUAQ A,,,,101.8,,71,25,7113535,,9,2024,-30,14,1
-68.42222222222222,58.089444444444446,,QC,-22.0,,Neige,,,-25.7,2024,10,0,24.1,2024-01-10T05:00:00,,,2024-01-10 00:00:00,Snow,7113535.2024.1.10.0,,1,KUUJJUAQ A,,,,101.78,,73,25,7113535,,10,2024,-31,13,1
-68.42222222222222,58.089444444444446,,QC,-22.3,,Neige,,,-25.7,2024,10,1,24.1,2024-01-10T06:00:00,,,2024-01-10 01:00:00,Snow,7113535.2024.1.10.1,,1,KUUJJUAQ A,,,,101.87,,75,25,7113535,,10,2024,-30,10,1
-68.42222222222222,58.089444444444446,,QC,-23.4,,Neige,,,-26.3,2024,10,2,24.1,2024-01-10T07:00:00,,,2024-01-10 02:00:00,Snow,7113535.2024.1.10.2,,1,KUUJJUAQ A,,,,101.82,,78,21,7113535,,10,2024,-32,11,1
-68.42222222222222,58.089444444444446,,QC,-23.6,,Neige,,,-26.4,2024,10,3,24.1,2024-01-10T08:00:00,,,2024-01-10 03:00:00,Snow,7113535.2024.1.10.3,,1,KUUJJUAQ A,,,,101.69,,78,23,7113535,,10,2024,-30,8,1
-68.42222222222222,58.089444444444446,,QC,-24.7,,Neige,,,-27.5,2024,10,4,24.1,2024-01-10T09:00:00,,,2024-01-10 04:00:00,Snow,7113535.2024.1.10.4,,1,KUUJJUAQ A,,,,101.73,,78,21,7113535,,10,2024,-33,11,1
-68.42222222222222,58.089444444444446,,QC,-24.9,,Neige,,,-27.9,2024,10,5,24.1,2024-01-10T10:00:00,,,2024-01-10 05:00:00,Snow,7113535.2024.1.10.5,,1,KUUJJUAQ A,,,,101.72,,76,21,7113535,,10,2024,-33,10,1
-68.42222222222222,58.089444444444446,,QC,-25.4,,Neige,,,-28.4,2024,10,6,24.1,2024-01-10T11:00:00,,,2024-01-10 06:00:00,Snow,7113535.2024.1.10.6,,1,KUUJJUAQ A,,,,101.65,,76,19,7113535,,10,2024,-29,4,1
-68.42222222222222,58.089444444444446,,QC,-25.4,,Neige,,,-28.4,2024,10,7,24.1,2024-01-10T12:00:00,,,2024-01-10 07:00:00,Snow,7113535.2024.1.10.7,,1,KUUJJUAQ A,,,,101.61,,77,21,7113535,,10,2024,-32,7,1
-68.42222222222222,58.089444444444446,,QC,-24.5,,Neige,,,-27.1,2024,10,8,24.1,2024-01-10T13:00:00,,,2024-01-10 08:00:00,Snow,7113535.2024.1.10.8,,1,KUUJJUAQ A,,,,101.53,,80,14,7113535,,10,2024,-31,7,1
-68.42222222222222,58.089444444444446,,QC,-22.5,,ND,,,-25.0,2024,10,9,24.1,2024-01-10T14:00:00,,,2024-01-10 09:00:00,NA,7113535.2024.1.10.9,,1,KUUJJUAQ A,,,,101.47,,81,12,7113535,,10,2024,-30,10,1
-68.42222222222222,58.089444444444446,,QC,-22.4,,Généralement nuageux,,,-25.2,2024,10,10,24.1,2024-01-10T15:00:00,,,2024-01-10 10:00:00,Mostly Cloudy,7113535.2024.1.10.10,,1,KUUJJUAQ A,,,,101.42,,78,12,7113535,,10,2024,-30,10,1
-68.42222222222222,58.089444444444446,,QC,-21.9,,ND,,,-25.0,2024,10,11,24.1,2024-01-10T16:00:00,,,2024-01-10 11:00:00,NA,7113535.2024.1.10.11,,1,KUUJJUAQ A,,,,101.26,,77,11,7113535,,10,2024,-31,14,1
-68.42222222222222,58.089444444444446,,QC,-21.5,,ND,,,-24.9,2024,10,12,24.1,2024-01-10T17:00:00,,,2024-01-10 12:00:00,NA,7113535.2024.1.10.12,,1,KUUJJUAQ A,,,,101.06,,74,10,7113535,,10,2024,-32,17,1
-68.42222222222222,58.089444444444446,,QC,-21.5,,Nuageux,,,-25.2,2024,10,13,24.1,2024-01-10T18:00:00,,,2024-01-10 13:00:00,Cloudy,7113535.2024.1.10.13,,1,KUUJJUAQ A,,,,100.94,,72,8,7113535,,10,2024,-32,17,1
-68.42222222222222,58.089444444444446,,QC,-20.9,,ND,,,-24.8,2024,10,14,24.1,2024-01-10T19:00:00,,,2024-01-10 14:00:00,NA,7113535.2024.1.10.14,,1,KUUJJUAQ A,,,,100.9,,72,7,7113535,,10,2024,-31,17,1
-68.42222222222222,58.089444444444446,,QC,-20.3,,Neige,,,-24.1,2024,10,15,6.4,2024-01-10T20:00:00,,,2024-01-10 15:00:00,Snow,7113535.2024.1.10.15,,1,KUUJJUAQ A,,,,100.81,,72,8,7113535,,10,2024,-31,20,1
-68.42222222222222,58.089444444444446,,QC,-20.2,,Neige,,,-23.1,2024,10,16,2.4,2024-01-10T21:00:00,,,2024-01-10 16:00:00,Snow,7113535.2024.1.10.16,,1,KUUJJUAQ A,,,,100.72,,78,5,7113535,,10,2024,-30,18,1
-68.42222222222222,58.089444444444446,,QC,-19.4,,"Neige,Poudrerie élevée",,,-22.3,2024,10,17,2.8,2024-01-10T22:00:00,,,2024-01-10 17:00:00,"Snow,Blowing Snow",7113535.2024.1.10.17,,1,KUUJJUAQ A,,,,100.61,,78,6,7113535,,10,2024,-29,17,1
-68.42222222222222,58.089444444444446,,QC,-18.1,,"Neige,Poudrerie élevée",,,-20.9,2024,10,18,3.2,2024-01-10T23:00:00,,,2024-01-10 18:00:00,"Snow,Blowing Snow",7113535.2024.1.10.18,,1,KUUJJUAQ A,,,,100.51,,79,7,7113535,,10,2024,-28,21,1
-68.42222222222222,58.089444444444446,,QC,-17.1,,"Neige,Poudrerie élevée",,,-19.8,2024,11,19,2.4,2024-01-11T00:00:00,,,2024-01-10 19:00:00,"Snow,Blowing Snow",7113535.2024.1.10.19,,1,KUUJJUAQ A,,,,100.31,,80,6,7113535,,10,2024,-27,21,1
-68.42222222222222,58.089444444444446,,QC,-15.4,,"Neige,Poudrerie élevée",,,-17.9,2024,11,20,1.6,2024-01-11T01:00:00,,,2024-01-10 20:00:00,"Snow,Blowing Snow",7113535.2024.1.10.20,,1,KUUJJUAQ A,,,,100.18,,82,7,7113535,,10,2024,-26,26,1
-68.42222222222222,58.089444444444446,,QC,-13.7,,"Neige,Poudrerie élevée",,,-15.8,2024,11,21,1.6,2024-01-11T02:00:00,,,2024-01-10 21:00:00,"Snow,Blowing Snow",7113535.2024.1.10.21,,1,KUUJJUAQ A,,,,100.0,,84,6,7113535,,10,2024,-22,19,1
-68.42222222222222,58.089444444444446,,QC,-11.6,,"Neige,Poudrerie élevée",,,-13.6,2024,11,22,1.6,2024-01-11T03:00:00,,,2024-01-10 22:00:00,"Snow,Blowing Snow",7113535.2024.1.10.22,,1,KUUJJUAQ A,,,,99.88,,85,7,7113535,,10,2024,-19,18,1
-68.42222222222222,58.089444444444446,,QC,-9.9,,"Neige,Poudrerie élevée",,,-11.5,2024,11,23,1.6,2024-01-11T04:00:00,,,2024-01-10 23:00:00,"Snow,Blowing Snow",7113535.2024.1.10.23,,1,KUUJJUAQ A,,,,99.79,,88,7,7113535,,10,2024,-17,16,1
-68.42222222222222,58.089444444444446,,QC,-8.5,,"Neige,Poudrerie élevée",,,-10.5,2024,11,0,2.4,2024-01-11T05:00:00,,,2024-01-11 00:00:00,"Snow,Blowing Snow",7113535.2024.1.11.0,,1,KUUJJUAQ A,,,,99.75,,86,10,7113535,,11,2024,-16,18,1
-68.42222222222222,58.089444444444446,,QC,-8.5,,"Neige,Poudrerie élevée",,,-11.0,2024,11,1,4,2024-01-11T06:00:00,,,2024-01-11 01:00:00,"Snow,Blowing Snow",7113535.2024.1.11.1,,1,KUUJJUAQ A,,,,99.74,,82,11,7113535,,11,2024,-16,18,1
-68.42222222222222,58.089444444444446,,QC,-8.3,,Neige,,,-11.1,2024,11,2,8.1,2024-01-11T07:00:00,,,2024-01-11 02:00:00,Snow,7113535.2024.1.11.2,,1,KUUJJUAQ A,,,,99.73,,81,10,7113535,,11,2024,-15,16,1
-68.42222222222222,58.089444444444446,,QC,-8.2,,Neige,,,-10.9,2024,11,3,9.7,2024-01-11T08:00:00,,,2024-01-11 03:00:00,Snow,7113535.2024.1.11.3,,1,KUUJJUAQ A,,,,99.76,,81,12,7113535,,11,2024,-14,14,1
-68.42222222222222,58.089444444444446,,QC,-8.2,,Neige,,,-11.2,2024,11,4,16.1,2024-01-11T09:00:00,,,2024-01-11 04:00:00,Snow,7113535.2024.1.11.4,,1,KUUJJUAQ A,,,,99.71,,80,12,7113535,,11,2024,-14,13,1
-68.42222222222222,58.089444444444446,,QC,-8.0,,Neige,,,-11.6,2024,11,5,24.1,2024-01-11T10:00:00,,,2024-01-11 05:00:00,Snow,7113535.2024.1.11.5,,1,KUUJJUAQ A,,,,99.73,,75,13,7113535,,11,2024,-16,24,1
-68.42222222222222,58.089444444444446,,QC,-8.0,,Neige,,,-11.5,2024,11,6,24.1,2024-01-11T11:00:00,,,2024-01-11 06:00:00,Snow,7113535.2024.1.11.6,,1,KUUJJUAQ A,,,,99.78,,76,14,7113535,,11,2024,-16,21,1
-68.42222222222222,58.089444444444446,,QC,-7.8,,"Neige,Poudrerie élevée",,,-11.2,2024,11,7,9.7,2024-01-11T12:00:00,,,2024-01-11 07:00:00,"Snow,Blowing Snow",7113535.2024.1.11.7,,1,KUUJJUAQ A,,,,99.81,,77,13,7113535,,11,2024,-16,27,1
-68.42222222222222,58.089444444444446,,QC,-7.8,,"Neige,Poudrerie élevée",,,-10.3,2024,11,8,4,2024-01-11T13:00:00,,,2024-01-11 08:00:00,"Snow,Blowing Snow",7113535.2024.1.11.8,,1,KUUJJUAQ A,,,,99.84,,83,13,7113535,,11,2024,-15,18,1
-68.42222222222222,58.089444444444446,,QC,-7.6,,"Neige,Poudrerie élevée",,,-9.6,2024,11,9,2.8,2024-01-11T14:00:00,,,2024-01-11 09:00:00,"Snow,Blowing Snow",7113535.2024.1.11.9,,1,KUUJJUAQ A,,,,99.9,,86,12,7113535,,11,2024,-15,23,1
-68.42222222222222,58.089444444444446,,QC,-7.3,,"Neige,Poudrerie élevée",,,-9.2,2024,11,10,2.4,2024-01-11T15:00:00,,,2024-01-11 10:00:00,"Snow,Blowing Snow",7113535.2024.1.11.10,,1,KUUJJUAQ A,,,,99.89,,86,13,7113535,,11,2024,-14,19,1
-68.42222222222222,58.089444444444446,,QC,-6.9,,"Neige,Poudrerie élevée",,,-8.9,2024,11,11,4,2024-01-11T16:00:00,,,2024-01-11 11:00:00,"Snow,Blowing Snow",7113535.2024.1.11.11,,1,KUUJJUAQ A,,,,99.84,,86,12,7113535,,11,2024,-13,17,1
-68.42222222222222,58.089444444444446,,QC,-5.9,,Neige,,,-8.6,2024,11,12,4.8,2024-01-11T17:00:00,,,2024-01-11 12:00:00,Snow,7113535.2024.1.11.12,,1,KUUJJUAQ A,,,,99.83,,81,12,7113535,,11,2024,-13,19,1
-68.42222222222222,58.089444444444446,,QC,-5.7,,Neige,,,-7.9,2024,11,13,3.2,2024-01-11T18:00:00,,,2024-01-11 13:00:00,Snow,7113535.2024.1.11.13,,1,KUUJJUAQ A,,,,99.8,,84,11,7113535,,11,2024,-12,16,1
-68.42222222222222,58.089444444444446,,QC,-5.6,,Neige,,,-6.8,2024,11,14,2,2024-01-11T19:00:00,,,2024-01-11 14:00:00,Snow,7113535.2024.1.11.14,,1,KUUJJUAQ A,,,,99.81,,91,8,7113535,,11,2024,-10,11,1
-68.42222222222222,58.089444444444446,,QC,-5.0,,Neige,,,-6.0,2024,11,15,2.4,2024-01-11T20:00:00,,,2024-01-11 15:00:00,Snow,7113535.2024.1.11.15,,1,KUUJJUAQ A,,,,99.81,,92,8,7113535,,11,2024,-11,17,1
-68.42222222222222,58.089444444444446,,QC,-4.5,,Neige,,,-5.7,2024,11,16,4.8,2024-01-11T21:00:00,,,2024-01-11 16:00:00,Snow,7113535.2024.1.11.16,,1,KUUJJUAQ A,,,,99.76,,91,7,7113535,,11,2024,-11,20,1
-68.42222222222222,58.089444444444446,,QC,-4.2,,Neige,,,-5.9,2024,11,17,6.4,2024-01-11T22:00:00,,,2024-01-11 17:00:00,Snow,7113535.2024.1.11.17,,1,KUUJJUAQ A,,,,99.75,,88,7,7113535,,11,2024,-11,24,1
-68.42222222222222,58.089444444444446,,QC,-3.8,,Neige,,,-6.0,2024,11,18,19.3,2024-01-11T23:00:00,,,2024-01-11 18:00:00,Snow,7113535.2024.1.11.18,,1,KUUJJUAQ A,,,,99.73,,85,7,7113535,,11,2024,-11,24,1
-68.42222222222222,58.089444444444446,,QC,-3.5,,Neige,,,-7.0,2024,12,19,24.1,2024-01-12T00:00:00,,,2024-01-11 19:00:00,Snow,7113535.2024.1.11.19,,1,KUUJJUAQ A,,,,99.72,,77,6,7113535,,11,2024,-9,16,1
-68.42222222222222,58.089444444444446,,QC,-3.8,,Neige,,,-5.7,2024,12,20,4,2024-01-12T01:00:00,,,2024-01-11 20:00:00,Snow,7113535.2024.1.11.20,,1,KUUJJUAQ A,,,,99.65,,87,6,7113535,,11,2024,-11,26,1
-68.42222222222222,58.089444444444446,,QC,-3.4,,Neige,,,-4.9,2024,12,21,8.1,2024-01-12T02:00:00,,,2024-01-11 21:00:00,Snow,7113535.2024.1.11.21,,1,KUUJJUAQ A,,,,99.62,,89,7,7113535,,11,2024,-11,30,1
-68.42222222222222,58.089444444444446,,QC,-3.2,,"Neige,Poudrerie élevée",,,-4.4,2024,12,22,3.2,2024-01-12T03:00:00,,,2024-01-11 22:00:00,"Snow,Blowing Snow",7113535.2024.1.11.22,,1,KUUJJUAQ A,,,,99.56,,92,7,7113535,,11,2024,-10,24,1
-68.42222222222222,58.089444444444446,,QC,-3.0,,"Neige,Poudrerie élevée",,,-4.3,2024,12,23,6.4,2024-01-12T04:00:00,,,2024-01-11 23:00:00,"Snow,Blowing Snow",7113535.2024.1.11.23,,1,KUUJJUAQ A,,,,99.48,,91,6,7113535,,11,2024,-9,21,1
-68.42222222222222,58.089444444444446,,QC,-3.0,,"Neige,Poudrerie élevée",,,-4.0,2024,12,0,3.2,2024-01-12T05:00:00,,,2024-01-12 00:00:00,"Snow,Blowing Snow",7113535.2024.1.12.0,,1,KUUJJUAQ A,,,,99.41,,93,6,7113535,,12,2024,-9,18,1
-68.42222222222222,58.089444444444446,,QC,-2.8,,"Neige,Poudrerie élevée",,,-3.8,2024,12,1,3.2,2024-01-12T06:00:00,,,2024-01-12 01:00:00,"Snow,Blowing Snow",7113535.2024.1.12.1,,1,KUUJJUAQ A,,,,99.36,,93,6,7113535,,12,2024,-8,17,1
-68.42222222222222,58.089444444444446,,QC,-2.6,,"Neige,Poudrerie élevée",,,-3.5,2024,12,2,3.2,2024-01-12T07:00:00,,,2024-01-12 02:00:00,"Snow,Blowing Snow",7113535.2024.1.12.2,,1,KUUJJUAQ A,,,,99.36,,93,6,7113535,,12,2024,-8,18,1
-68.42222222222222,58.089444444444446,,QC,-2.5,,"Neige,Poudrerie élevée",,,-3.2,2024,12,3,3.2,2024-01-12T08:00:00,,,2024-01-12 03:00:00,"Snow,Blowing Snow",7113535.2024.1.12.3,,1,KUUJJUAQ A,,,,99.34,,95,8,7113535,,12,2024,-7,11,1
-68.42222222222222,58.089444444444446,,QC,-2.6,,Neige,,,-3.4,2024,12,4,4,2024-01-12T09:00:00,,,2024-01-12 04:00:00,Snow,7113535.2024.1.12.4,,1,KUUJJUAQ A,,,,99.33,,94,8,7113535,,12,2024,-7,11,1
-68.42222222222222,58.089444444444446,,QC,-3.0,,Neige,,,-3.6,2024,12,5,4,2024-01-12T10:00:00,,,2024-01-12 05:00:00,Snow,7113535.2024.1.12.5,,1,KUUJJUAQ A,,,,99.33,,95,8,7113535,,12,2024,-7,10,1
-68.42222222222222,58.089444444444446,,QC,-3.7,,Neige,,,-4.1,2024,12,6,6.4,2024-01-12T11:00:00,,,2024-01-12 06:00:00,Snow,7113535.2024.1.12.6,,1,KUUJJUAQ A,,,,99.35,,97,12,7113535,,12,2024,-6,5,1
-68.42222222222222,58.089444444444446,,QC,-4.0,,Neige,,,-4.5,2024,12,7,19.3,2024-01-12T12:00:00,,,2024-01-12 07:00:00,Snow,7113535.2024.1.12.7,,1,KUUJJUAQ A,,,,99.4,,96,18,7113535,,12,2024,-7,6,1
-68.42222222222222,58.089444444444446,,QC,-5.2,,Neige,,,-6.0,2024,12,8,24.1,2024-01-12T13:00:00,,,2024-01-12 08:00:00,Snow,7113535.2024.1.12.8,,1,KUUJJUAQ A,,,,99.42,,94,23,7113535,,12,2024,-9,9,1
-68.42222222222222,58.089444444444446,,QC,-6.8,,Neige,,,-7.8,2024,12,9,24.1,2024-01-12T14:00:00,,,2024-01-12 09:00:00,Snow,7113535.2024.1.12.9,,1,KUUJJUAQ A,,,,99.48,,93,21,7113535,,12,2024,-12,13,1
-68.42222222222222,58.089444444444446,,QC,-7.3,,Neige,,,-8.4,2024,12,10,19.3,2024-01-12T15:00:00,,,2024-01-12 10:00:00,Snow,7113535.2024.1.12.10,,1,KUUJJUAQ A,,,,99.56,,92,19,7113535,,12,2024,-13,12,1
-68.42222222222222,58.089444444444446,,QC,-7.1,,Neige,,,-9.0,2024,12,11,24.1,2024-01-12T16:00:00,,,2024-01-12 11:00:00,Snow,7113535.2024.1.12.11,,1,KUUJJUAQ A,,,,99.6,,86,22,7113535,,12,2024,-14,20,1
-68.42222222222222,58.089444444444446,,QC,-7.4,,Neige,,,-9.7,2024,12,12,24.1,2024-01-12T17:00:00,,,2024-01-12 12:00:00,Snow,7113535.2024.1.12.12,,1,KUUJJUAQ A,,,,99.64,,84,21,7113535,,12,2024,-14,18,1
-68.42222222222222,58.089444444444446,,QC,-7.3,,Neige,,,-9.4,2024,12,13,24.1,2024-01-12T18:00:00,,,2024-01-12 13:00:00,Snow,7113535.2024.1.12.13,,1,KUUJJUAQ A,,,,99.75,,85,22,7113535,,12,2024,-15,25,1
-68.42222222222222,58.089444444444446,,QC,-8.6,,Neige,,,-10.8,2024,12,14,24.1,2024-01-12T19:00:00,,,2024-01-12 14:00:00,Snow,7113535.2024.1.12.14,,1,KUUJJUAQ A,,,,99.85,,85,20,7113535,,12,2024,-15,16,1
-68.42222222222222,58.089444444444446,,QC,-9.6,,Neige,,,-11.8,2024,12,15,24.1,2024-01-12T20:00:00,,,2024-01-12 15:00:00,Snow,7113535.2024.1.12.15,,1,KUUJJUAQ A,,,,99.96,,84,21,7113535,,12,2024,-18,25,1
