x,y,WIND_DIRECTION_FLAG,UTC_MONTH,WIND_SPEED_FLAG,WINDCHILL_FLAG,TEMP,PRECIP_AMOUNT_FLAG,CLIMATE_IDENTIFIER,LOCAL_MONTH,UTC_DAY,WIND_SPEED,LOCAL_YEAR,PROVINCE_CODE,STATION_PRESSURE_FLAG,DEW_POINT_TEMP,UTC_YEAR,HUMIDEX_FLAG,WEATHER_ENG_DESC,VISIBILITY_FLAG,ID,RELATIVE_HUMIDITY_FLAG,VISIBILITY,UTC_DATE,LOCAL_DAY,WIND_DIRECTION,STATION_NAME,DEW_POINT_TEMP_FLAG,RELATIVE_HUMIDITY,WEATHER_FRE_DESC,LOCAL_HOUR,TEMP_FLAG,STATION_PRESSURE,LOCAL_DATE,WINDCHILL,HUMIDEX,PRECIP_AMOUNT
-64.47972222222222,48.77527777777778,,6,,,10.2,M,7052602,6,3,9,2024,QC,,10.2,2024,,NA,M,7052602.2024.6.3.5,,,2024-06-03T10:00:00,3,7,GASPE A,,100,ND,5,,101.09,2024-06-03 05:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,10.6,M,7052602,6,3,9,2024,QC,,10.6,2024,,NA,M,7052602.2024.6.3.6,,,2024-06-03T11:00:00,3,7,GASPE A,,100,ND,6,,101.12,2024-06-03 06:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,11.0,M,7052602,6,3,9,2024,QC,,10.9,2024,,NA,M,7052602.2024.6.3.7,,,2024-06-03T12:00:00,3,8,GASPE A,,99,ND,7,,101.18,2024-06-03 07:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,12.6,M,7052602,6,3,12,2024,QC,,11.8,2024,,NA,M,7052602.2024.6.3.8,,,2024-06-03T13:00:00,3,9,GASPE A,,95,ND,8,,101.22,2024-06-03 08:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,12.9,M,7052602,6,3,10,2024,QC,,11.6,2024,,NA,M,7052602.2024.6.3.9,,,2024-06-03T14:00:00,3,8,GASPE A,,91,ND,9,,101.24,2024-06-03 09:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,12.7,M,7052602,6,3,14,2024,QC,,11.4,2024,,NA,M,7052602.2024.6.3.10,,,2024-06-03T15:00:00,3,7,GASPE A,,91,ND,10,,101.29,2024-06-03 10:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,14.4,M,7052602,6,3,13,2024,QC,,12.0,2024,,NA,M,7052602.2024.6.3.11,,,2024-06-03T16:00:00,3,10,GASPE A,,85,ND,11,,101.29,2024-06-03 11:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,14.3,M,7052602,6,3,17,2024,QC,,12.1,2024,,NA,M,7052602.2024.6.3.12,,,2024-06-03T17:00:00,3,8,GASPE A,,86,ND,12,,101.29,2024-06-03 12:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,15.6,M,7052602,6,3,11,2024,QC,,12.5,2024,,NA,M,7052602.2024.6.3.13,,,2024-06-03T18:00:00,3,7,GASPE A,,81,ND,13,,101.3,2024-06-03 13:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,15.3,M,7052602,6,3,25,2024,QC,,11.9,2024,,NA,M,7052602.2024.6.3.14,,,2024-06-03T19:00:00,3,7,GASPE A,,80,ND,14,,101.32,2024-06-03 14:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,16.6,M,7052602,6,3,15,2024,QC,,11.6,2024,,NA,M,7052602.2024.6.3.15,,,2024-06-03T20:00:00,3,6,GASPE A,,72,ND,15,,101.33,2024-06-03 15:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,17.6,M,7052602,6,3,14,2024,QC,,12.8,2024,,NA,M,7052602.2024.6.3.16,,,2024-06-03T21:00:00,3,7,GASPE A,,73,ND,16,,101.32,2024-06-03 16:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,16.5,M,7052602,6,3,10,2024,QC,,11.9,2024,,NA,M,7052602.2024.6.3.17,,,2024-06-03T22:00:00,3,8,GASPE A,,74,ND,17,,101.35,2024-06-03 17:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,16.1,M,7052602,6,3,11,2024,QC,,11.8,2024,,NA,M,7052602.2024.6.3.18,,,2024-06-03T23:00:00,3,13,GASPE A,,75,ND,18,,101.36,2024-06-03 18:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,14.5,M,7052602,6,4,6,2024,QC,,11.6,2024,,NA,M,7052602.2024.6.3.19,,,2024-06-04T00:00:00,3,7,GASPE A,,83,ND,19,,101.39,2024-06-03 19:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,11.4,M,7052602,6,4,5,2024,QC,,10.5,2024,,NA,M,7052602.2024.6.3.20,,,2024-06-04T01:00:00,3,36,GASPE A,,94,ND,20,,101.42,2024-06-03 20:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,10.2,M,7052602,6,4,10,2024,QC,,9.7,2024,,NA,M,7052602.2024.6.3.21,,,2024-06-04T02:00:00,3,27,GASPE A,,97,ND,21,,101.41,2024-06-03 21:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,10.1,M,7052602,6,4,6,2024,QC,,9.9,2024,,NA,M,7052602.2024.6.3.22,,,2024-06-04T03:00:00,3,28,GASPE A,,99,ND,22,,101.42,2024-06-03 22:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,9.2,M,7052602,6,4,5,2024,QC,,9.1,2024,,NA,M,7052602.2024.6.3.23,,,2024-06-04T04:00:00,3,27,GASPE A,,99,ND,23,,101.4,2024-06-03 23:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,9.7,M,7052602,6,4,12,2024,QC,,9.7,2024,,NA,M,7052602.2024.6.4.0,,,2024-06-04T05:00:00,4,27,GASPE A,,99,ND,0,,101.39,2024-06-04 00:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,9.4,M,7052602,6,4,2,2024,QC,,9.3,2024,,NA,M,7052602.2024.6.4.1,,,2024-06-04T06:00:00,4,24,GASPE A,,99,ND,1,,101.4,2024-06-04 01:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,7.8,M,7052602,6,4,4,2024,QC,,7.7,2024,,NA,M,7052602.2024.6.4.2,,,2024-06-04T07:00:00,4,24,GASPE A,,100,ND,2,,101.4,2024-06-04 02:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,9.7,M,7052602,6,4,4,2024,QC,,9.7,2024,,NA,M,7052602.2024.6.4.3,,,2024-06-04T08:00:00,4,31,GASPE A,,100,ND,3,,101.41,2024-06-04 03:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,10.6,M,7052602,6,4,6,2024,QC,,10.6,2024,,NA,M,7052602.2024.6.4.4,,,2024-06-04T09:00:00,4,31,GASPE A,,100,ND,4,,101.45,2024-06-04 04:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,12.4,M,7052602,6,4,8,2024,QC,,11.6,2024,,NA,M,7052602.2024.6.4.5,,,2024-06-04T10:00:00,4,31,GASPE A,,94,ND,5,,101.47,2024-06-04 05:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,13.2,M,7052602,6,4,4,2024,QC,,12.0,2024,,NA,M,7052602.2024.6.4.6,,,2024-06-04T11:00:00,4,13,GASPE A,,92,ND,6,,101.52,2024-06-04 06:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,14.1,M,7052602,6,4,8,2024,QC,,11.9,2024,,NA,M,7052602.2024.6.4.7,,,2024-06-04T12:00:00,4,13,GASPE A,,86,ND,7,,101.54,2024-06-04 07:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,14.1,M,7052602,6,4,10,2024,QC,,11.6,2024,,NA,M,7052602.2024.6.4.8,,,2024-06-04T13:00:00,4,10,GASPE A,,84,ND,8,,101.53,2024-06-04 08:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,14.9,M,7052602,6,4,17,2024,QC,,12.0,2024,,NA,M,7052602.2024.6.4.9,,,2024-06-04T14:00:00,4,10,GASPE A,,82,ND,9,,101.53,2024-06-04 09:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,15.5,M,7052602,6,4,12,2024,QC,,12.0,2024,,NA,M,7052602.2024.6.4.10,,,2024-06-04T15:00:00,4,9,GASPE A,,79,ND,10,,101.47,2024-06-04 10:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,17.3,M,7052602,6,4,16,2024,QC,,12.0,2024,,NA,M,7052602.2024.6.4.11,,,2024-06-04T16:00:00,4,8,GASPE A,,71,ND,11,,101.43,2024-06-04 11:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,18.6,M,7052602,6,4,12,2024,QC,,11.9,2024,,NA,M,7052602.2024.6.4.12,,,2024-06-04T17:00:00,4,12,GASPE A,,65,ND,12,,101.36,2024-06-04 12:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,19.4,M,7052602,6,4,13,2024,QC,,11.8,2024,,NA,M,7052602.2024.6.4.13,,,2024-06-04T18:00:00,4,12,GASPE A,,61,ND,13,,101.3,2024-06-04 13:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,19.9,M,7052602,6,4,18,2024,QC,,12.3,2024,,NA,M,7052602.2024.6.4.14,,,2024-06-04T19:00:00,4,9,GASPE A,,62,ND,14,,101.25,2024-06-04 14:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,19.6,M,7052602,6,4,17,2024,QC,,12.3,2024,,NA,M,7052602.2024.6.4.15,,,2024-06-04T20:00:00,4,8,GASPE A,,62,ND,15,,101.19,2024-06-04 15:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,18.5,M,7052602,6,4,14,2024,QC,,12.4,2024,,NA,M,7052602.2024.6.4.16,,,2024-06-04T21:00:00,4,9,GASPE A,,67,ND,16,,101.18,2024-06-04 16:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,18.6,M,7052602,6,4,11,2024,QC,,12.4,2024,,NA,M,7052602.2024.6.4.17,,,2024-06-04T22:00:00,4,9,GASPE A,,67,ND,17,,101.15,2024-06-04 17:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,16.5,M,7052602,6,4,16,2024,QC,,11.7,2024,,NA,M,7052602.2024.6.4.18,,,2024-06-04T23:00:00,4,7,GASPE A,,73,ND,18,,101.12,2024-06-04 18:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,15.2,M,7052602,6,5,9,2024,QC,,11.4,2024,,NA,M,7052602.2024.6.4.19,,,2024-06-05T00:00:00,4,6,GASPE A,,78,ND,19,,101.14,2024-06-04 19:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,12.9,M,7052602,6,5,3,2024,QC,,10.9,2024,,NA,M,7052602.2024.6.4.20,,,2024-06-05T01:00:00,4,35,GASPE A,,87,ND,20,,101.12,2024-06-04 20:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,10.5,M,7052602,6,5,0,2024,QC,,9.6,2024,,NA,M,7052602.2024.6.4.21,,,2024-06-05T02:00:00,4,0,GASPE A,,94,ND,21,,101.11,2024-06-04 21:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,8.8,M,7052602,6,5,5,2024,QC,,8.3,2024,,NA,M,7052602.2024.6.4.22,,,2024-06-05T03:00:00,4,27,GASPE A,,97,ND,22,,101.12,2024-06-04 22:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,8.4,M,7052602,6,5,5,2024,QC,,8.3,2024,,NA,M,7052602.2024.6.4.23,,,2024-06-05T04:00:00,4,25,GASPE A,,99,ND,23,,101.09,2024-06-04 23:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,7.9,M,7052602,6,5,9,2024,QC,,7.7,2024,,NA,M,7052602.2024.6.5.0,,,2024-06-05T05:00:00,5,26,GASPE A,,99,ND,0,,101.05,2024-06-05 00:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,8.6,M,7052602,6,5,5,2024,QC,,8.5,2024,,NA,M,7052602.2024.6.5.1,,,2024-06-05T06:00:00,5,26,GASPE A,,100,ND,1,,101.01,2024-06-05 01:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,7.4,M,7052602,6,5,3,2024,QC,,7.3,2024,,NA,M,7052602.2024.6.5.2,,,2024-06-05T07:00:00,5,18,GASPE A,,99,ND,2,,100.98,2024-06-05 02:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,8.0,M,7052602,6,5,4,2024,QC,,8.0,2024,,NA,M,7052602.2024.6.5.3,,,2024-06-05T08:00:00,5,24,GASPE A,,100,ND,3,,100.96,2024-06-05 03:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,8.7,M,7052602,6,5,4,2024,QC,,8.7,2024,,NA,M,7052602.2024.6.5.4,,,2024-06-05T09:00:00,5,22,GASPE A,,100,ND,4,,100.95,2024-06-05 04:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,10.7,M,7052602,6,5,4,2024,QC,,10.1,2024,,NA,M,7052602.2024.6.5.5,,,2024-06-05T10:00:00,5,25,GASPE A,,96,ND,5,,100.93,2024-06-05 05:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,14.2,M,7052602,6,5,9,2024,QC,,11.8,2024,,NA,M,7052602.2024.6.5.6,,,2024-06-05T11:00:00,5,26,GASPE A,,86,ND,6,,100.92,2024-06-05 06:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,17.5,M,7052602,6,5,7,2024,QC,,11.8,2024,,NA,M,7052602.2024.6.5.7,,,2024-06-05T12:00:00,5,18,GASPE A,,69,ND,7,,100.9,2024-06-05 07:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,19.1,M,7052602,6,5,6,2024,QC,,10.6,2024,,NA,M,7052602.2024.6.5.8,,,2024-06-05T13:00:00,5,29,GASPE A,,58,ND,8,,100.83,2024-06-05 08:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,20.7,M,7052602,6,5,14,2024,QC,,10.4,2024,,NA,M,7052602.2024.6.5.9,,,2024-06-05T14:00:00,5,7,GASPE A,,51,ND,9,,100.78,2024-06-05 09:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,20.7,M,7052602,6,5,19,2024,QC,,9.8,2024,,NA,M,7052602.2024.6.5.10,,,2024-06-05T15:00:00,5,4,GASPE A,,49,ND,10,,100.73,2024-06-05 10:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,21.5,M,7052602,6,5,9,2024,QC,,10.9,2024,,NA,M,7052602.2024.6.5.11,,,2024-06-05T16:00:00,5,5,GASPE A,,51,ND,11,,100.68,2024-06-05 11:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,22.3,M,7052602,6,5,10,2024,QC,,11.0,2024,,NA,M,7052602.2024.6.5.12,,,2024-06-05T17:00:00,5,35,GASPE A,,48,ND,12,,100.64,2024-06-05 12:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,22.9,M,7052602,6,5,9,2024,QC,,10.8,2024,,NA,M,7052602.2024.6.5.13,,,2024-06-05T18:00:00,5,6,GASPE A,,46,ND,13,,100.57,2024-06-05 13:00:00,,25,
-64.47972222222222,48.77527777777778,,6,,,22.9,M,7052602,6,5,3,2024,QC,,12.2,2024,,NA,M,7052602.2024.6.5.14,,,2024-06-05T19:00:00,5,9,GASPE A,,50,ND,14,,100.51,2024-06-05 14:00:00,,25,
-64.47972222222222,48.77527777777778,,6,,,22.8,M,7052602,6,5,15,2024,QC,,11.5,2024,,NA,M,7052602.2024.6.5.15,,,2024-06-05T20:00:00,5,12,GASPE A,,48,ND,15,,100.48,2024-06-05 15:00:00,,25,
-64.47972222222222,48.77527777777778,,6,,,22.5,M,7052602,6,5,10,2024,QC,,11.4,2024,,NA,M,7052602.2024.6.5.16,,,2024-06-05T21:00:00,5,8,GASPE A,,49,ND,16,,100.46,2024-06-05 16:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,22.0,M,7052602,6,5,13,2024,QC,,11.4,2024,,NA,M,7052602.2024.6.5.17,,,2024-06-05T22:00:00,5,11,GASPE A,,50,ND,17,,100.45,2024-06-05 17:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,21.1,M,7052602,6,5,7,2024,QC,,11.1,2024,,NA,M,7052602.2024.6.5.18,,,2024-06-05T23:00:00,5,13,GASPE A,,52,ND,18,,100.45,2024-06-05 18:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,17.5,M,7052602,6,6,11,2024,QC,,11.4,2024,,NA,M,7052602.2024.6.5.19,,,2024-06-06T00:00:00,5,6,GASPE A,,67,ND,19,,100.49,2024-06-05 19:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,14.1,M,7052602,6,6,13,2024,QC,,10.3,2024,,NA,M,7052602.2024.6.5.20,,,2024-06-06T01:00:00,5,10,GASPE A,,78,ND,20,,100.59,2024-06-05 20:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,13.7,M,7052602,6,6,10,2024,QC,,10.4,2024,,NA,M,7052602.2024.6.5.21,,,2024-06-06T02:00:00,5,9,GASPE A,,80,ND,21,,100.61,2024-06-05 21:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,13.6,M,7052602,6,6,8,2024,QC,,10.9,2024,,NA,M,7052602.2024.6.5.22,,,2024-06-06T03:00:00,5,9,GASPE A,,84,ND,22,,100.64,2024-06-05 22:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,13.4,M,7052602,6,6,8,2024,QC,,10.6,2024,,NA,M,7052602.2024.6.5.23,,,2024-06-06T04:00:00,5,10,GASPE A,,83,ND,23,,100.61,2024-06-05 23:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,12.9,M,7052602,6,6,4,2024,QC,,9.8,2024,,NA,M,7052602.2024.6.6.0,,,2024-06-06T05:00:00,6,7,GASPE A,,81,ND,0,,100.59,2024-06-06 00:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,10.5,M,7052602,6,6,9,2024,QC,,9.5,2024,,NA,M,7052602.2024.6.6.1,,,2024-06-06T06:00:00,6,25,GASPE A,,94,ND,1,,100.59,2024-06-06 01:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,10.5,M,7052602,6,6,4,2024,QC,,9.4,2024,,NA,M,7052602.2024.6.6.2,,,2024-06-06T07:00:00,6,33,GASPE A,,93,ND,2,,100.59,2024-06-06 02:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,11.0,M,7052602,6,6,3,2024,QC,,9.9,2024,,NA,M,7052602.2024.6.6.3,,,2024-06-06T08:00:00,6,5,GASPE A,,93,ND,3,,100.61,2024-06-06 03:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,10.7,M,7052602,6,6,2,2024,QC,,9.0,2024,,NA,M,7052602.2024.6.6.4,,,2024-06-06T09:00:00,6,15,GASPE A,,89,ND,4,,100.59,2024-06-06 04:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,11.8,M,7052602,6,6,9,2024,QC,,9.7,2024,,NA,M,7052602.2024.6.6.5,,,2024-06-06T10:00:00,6,9,GASPE A,,87,ND,5,,100.63,2024-06-06 05:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,12.5,M,7052602,6,6,14,2024,QC,,9.5,2024,,NA,M,7052602.2024.6.6.6,,,2024-06-06T11:00:00,6,9,GASPE A,,82,ND,6,,100.67,2024-06-06 06:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,12.9,M,7052602,6,6,12,2024,QC,,9.2,2024,,NA,M,7052602.2024.6.6.7,,,2024-06-06T12:00:00,6,9,GASPE A,,78,ND,7,,100.65,2024-06-06 07:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,14.0,M,7052602,6,6,14,2024,QC,,9.5,2024,,NA,M,7052602.2024.6.6.8,,,2024-06-06T13:00:00,6,8,GASPE A,,74,ND,8,,100.64,2024-06-06 08:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,13.7,M,7052602,6,6,19,2024,QC,,9.7,2024,,NA,M,7052602.2024.6.6.9,,,2024-06-06T14:00:00,6,8,GASPE A,,77,ND,9,,100.64,2024-06-06 09:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,14.7,M,7052602,6,6,19,2024,QC,,10.2,2024,,NA,M,7052602.2024.6.6.10,,,2024-06-06T15:00:00,6,9,GASPE A,,74,ND,10,,100.6,2024-06-06 10:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,14.5,M,7052602,6,6,24,2024,QC,,10.1,2024,,NA,M,7052602.2024.6.6.11,,,2024-06-06T16:00:00,6,8,GASPE A,,75,ND,11,,100.57,2024-06-06 11:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,14.8,M,7052602,6,6,26,2024,QC,,10.1,2024,,NA,M,7052602.2024.6.6.12,,,2024-06-06T17:00:00,6,8,GASPE A,,73,ND,12,,100.51,2024-06-06 12:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,15.6,M,7052602,6,6,27,2024,QC,,10.6,2024,,NA,M,7052602.2024.6.6.13,,,2024-06-06T18:00:00,6,7,GASPE A,,72,ND,13,,100.46,2024-06-06 13:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,15.8,M,7052602,6,6,26,2024,QC,,10.6,2024,,NA,M,7052602.2024.6.6.14,,,2024-06-06T19:00:00,6,7,GASPE A,,71,ND,14,,100.42,2024-06-06 14:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,17.5,M,7052602,6,6,20,2024,QC,,10.2,2024,,NA,M,7052602.2024.6.6.15,,,2024-06-06T20:00:00,6,12,GASPE A,,62,ND,15,,100.39,2024-06-06 15:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,16.7,M,7052602,6,6,19,2024,QC,,10.5,2024,,NA,M,7052602.2024.6.6.16,,,2024-06-06T21:00:00,6,7,GASPE A,,66,ND,16,,100.33,2024-06-06 16:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,16.5,M,7052602,6,6,20,2024,QC,,10.7,2024,,NA,M,7052602.2024.6.6.17,,,2024-06-06T22:00:00,6,6,GASPE A,,68,ND,17,,100.32,2024-06-06 17:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,14.3,M,7052602,6,6,19,2024,QC,,10.2,2024,,NA,M,7052602.2024.6.6.18,,,2024-06-06T23:00:00,6,7,GASPE A,,76,ND,18,,100.3,2024-06-06 18:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,13.4,M,7052602,6,7,14,2024,QC,,10.0,2024,,NA,M,7052602.2024.6.6.19,,,2024-06-07T00:00:00,6,6,GASPE A,,80,ND,19,,100.31,2024-06-06 19:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,11.5,M,7052602,6,7,1,2024,QC,,9.4,2024,,NA,M,7052602.2024.6.6.20,,,2024-06-07T01:00:00,6,1,GASPE A,,87,ND,20,,100.37,2024-06-06 20:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,8.8,M,7052602,6,7,5,2024,QC,,7.7,2024,,NA,M,7052602.2024.6.6.21,,,2024-06-07T02:00:00,6,28,GASPE A,,93,ND,21,,100.38,2024-06-06 21:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,8.8,M,7052602,6,7,2,2024,QC,,8.3,2024,,NA,M,7052602.2024.6.6.22,,,2024-06-07T03:00:00,6,8,GASPE A,,96,ND,22,,100.41,2024-06-06 22:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,7.7,M,7052602,6,7,2,2024,QC,,7.1,2024,,NA,M,7052602.2024.6.6.23,,,2024-06-07T04:00:00,6,31,GASPE A,,96,ND,23,,100.37,2024-06-06 23:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,7.2,M,7052602,6,7,1,2024,QC,,7.1,2024,,NA,M,7052602.2024.6.7.0,,,2024-06-07T05:00:00,7,24,GASPE A,,99,ND,0,,100.38,2024-06-07 00:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,5.9,M,7052602,6,7,3,2024,QC,,5.8,2024,,NA,M,7052602.2024.6.7.1,,,2024-06-07T06:00:00,7,27,GASPE A,,99,ND,1,,100.34,2024-06-07 01:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,5.4,M,7052602,6,7,5,2024,QC,,5.2,2024,,NA,M,7052602.2024.6.7.2,,,2024-06-07T07:00:00,7,28,GASPE A,,99,ND,2,,100.31,2024-06-07 02:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,6.1,M,7052602,6,7,3,2024,QC,,6.0,2024,,NA,M,7052602.2024.6.7.3,,,2024-06-07T08:00:00,7,2,GASPE A,,99,ND,3,,100.31,2024-06-07 03:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,5.7,M,7052602,6,7,4,2024,QC,,5.6,2024,,NA,M,7052602.2024.6.7.4,,,2024-06-07T09:00:00,7,6,GASPE A,,100,ND,4,,100.31,2024-06-07 04:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,8.2,M,7052602,6,7,2,2024,QC,,7.6,2024,,NA,M,7052602.2024.6.7.5,,,2024-06-07T10:00:00,7,7,GASPE A,,96,ND,5,,100.34,2024-06-07 05:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,11.9,M,7052602,6,7,7,2024,QC,,10.2,2024,,NA,M,7052602.2024.6.7.6,,,2024-06-07T11:00:00,7,12,GASPE A,,89,ND,6,,100.34,2024-06-07 06:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,13.8,M,7052602,6,7,4,2024,QC,,9.2,2024,,NA,M,7052602.2024.6.7.7,,,2024-06-07T12:00:00,7,11,GASPE A,,74,ND,7,,100.33,2024-06-07 07:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,14.3,M,7052602,6,7,18,2024,QC,,10.3,2024,,NA,M,7052602.2024.6.7.8,,,2024-06-07T13:00:00,7,9,GASPE A,,77,ND,8,,100.29,2024-06-07 08:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,14.4,M,7052602,6,7,13,2024,QC,,10.2,2024,,NA,M,7052602.2024.6.7.9,,,2024-06-07T14:00:00,7,8,GASPE A,,75,ND,9,,100.32,2024-06-07 09:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,18.2,M,7052602,6,7,25,2024,QC,,10.8,2024,,NA,M,7052602.2024.6.7.10,,,2024-06-07T15:00:00,7,7,GASPE A,,62,ND,10,,100.25,2024-06-07 10:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,18.1,M,7052602,6,7,23,2024,QC,,11.2,2024,,NA,M,7052602.2024.6.7.11,,,2024-06-07T16:00:00,7,6,GASPE A,,64,ND,11,,100.23,2024-06-07 11:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,19.7,M,7052602,6,7,23,2024,QC,,11.2,2024,,NA,M,7052602.2024.6.7.12,,,2024-06-07T17:00:00,7,7,GASPE A,,57,ND,12,,100.21,2024-06-07 12:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,18.0,M,7052602,6,7,26,2024,QC,,10.5,2024,,NA,M,7052602.2024.6.7.13,,,2024-06-07T18:00:00,7,7,GASPE A,,61,ND,13,,100.22,2024-06-07 13:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,15.6,M,7052602,6,7,28,2024,QC,,10.2,2024,,NA,M,7052602.2024.6.7.14,,,2024-06-07T19:00:00,7,7,GASPE A,,70,ND,14,,100.21,2024-06-07 14:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,14.9,M,7052602,6,7,25,2024,QC,,9.8,2024,,NA,M,7052602.2024.6.7.15,,,2024-06-07T20:00:00,7,6,GASPE A,,72,ND,15,,100.24,2024-06-07 15:00:00,,,
-64.47972222222222,48.77527777777778,,6,,,14.8,M,7052602,6,7,25,2024,QC,,10.1,2024,,NA,M,7052602.2024.6.7.16,,,2024-06-07T21:00:00,7,7,GASPE A,,73,ND,16,,100.22,2024-06-07 16:00:00,,,
