x,y,DEW_POINT_TEMP,WEATHER_FRE_DESC,PROVINCE_CODE,STATION_NAME,UTC_YEAR,WIND_DIRECTION,UTC_DAY,LOCAL_MONTH,STATION_PRESSURE,HUMIDEX_FLAG,VISIBILITY_FLAG,WIND_DIRECTION_FLAG,PRECIP_AMOUNT,PRECIP_AMOUNT_FLAG,LOCAL_HOUR,WINDCHILL_FLAG,HUMIDEX,WEATHER_ENG_DESC,TEMP_FLAG,TEMP,WIND_SPEED,UTC_DATE,LOCAL_DATE,LOCAL_YEAR,RELATIVE_HUMIDITY_FLAG,ID,STATION_PRESSURE_FLAG,VISIBILITY,WINDCHILL,CLIMATE_IDENTIFIER,LOCAL_DAY,WIND_SPEED_FLAG,DEW_POINT_TEMP_FLAG,UTC_MONTH,RELATIVE_HUMIDITY
-72.68055555555556,46.35166666666667,20.7,ND,QC,TROIS RIVIERES A,2024,22,18,6,101.19,,,,0,,14,,39,NA,,31.0,30,2024-06-18T19:00:00,2024-06-18 14:00:00,2024,,7018561.2024.6.18.14,,16.1,,7018561,18,,,6,54
-72.68055555555556,46.35166666666667,20.9,ND,QC,TROIS RIVIERES A,2024,21,18,6,101.15,,,,0,,15,,40,NA,,31.7,28,2024-06-18T20:00:00,2024-06-18 15:00:00,2024,,7018561.2024.6.18.15,,16.1,,7018561,18,,,6,52
-72.68055555555556,46.35166666666667,21.2,ND,QC,TROIS RIVIERES A,2024,22,18,6,101.11,,,,0,,16,,40,NA,,31.9,24,2024-06-18T21:00:00,2024-06-18 16:00:00,2024,,7018561.2024.6.18.16,,16.1,,7018561,18,,,6,53
-72.68055555555556,46.35166666666667,21.6,ND,QC,TROIS RIVIERES A,2024,21,18,6,101.08,,,,0,,17,,40,NA,,31.5,22,2024-06-18T22:00:00,2024-06-18 17:00:00,2024,,7018561.2024.6.18.17,,16.1,,7018561,18,,,6,55
-72.68055555555556,46.35166666666667,22.4,ND,QC,TROIS RIVIERES A,2024,21,18,6,101.08,,,,0,,18,,40,NA,,30.7,22,2024-06-18T23:00:00,2024-06-18 18:00:00,2024,,7018561.2024.6.18.18,,16.1,,7018561,18,,,6,61
-72.68055555555556,46.35166666666667,22.3,ND,QC,TROIS RIVIERES A,2024,21,19,6,101.12,,,,0,,19,,39,NA,,28.9,17,2024-06-19T00:00:00,2024-06-18 19:00:00,2024,,7018561.2024.6.18.19,,16.1,,7018561,18,,,6,67
-72.68055555555556,46.35166666666667,22.3,ND,QC,TROIS RIVIERES A,2024,22,19,6,101.2,,,,0,,20,,37,NA,,27.2,11,2024-06-19T01:00:00,2024-06-18 20:00:00,2024,,7018561.2024.6.18.20,,16.1,,7018561,18,,,6,74
-72.68055555555556,46.35166666666667,22.2,ND,QC,TROIS RIVIERES A,2024,22,19,6,101.19,,,,0,,21,,36,NA,,26.0,8,2024-06-19T02:00:00,2024-06-18 21:00:00,2024,,7018561.2024.6.18.21,,16.1,,7018561,18,,,6,79
-72.68055555555556,46.35166666666667,20.6,ND,QC,TROIS RIVIERES A,2024,22,19,6,101.23,,,,0,,22,,34,NA,,25.9,8,2024-06-19T03:00:00,2024-06-18 22:00:00,2024,,7018561.2024.6.18.22,,16.1,,7018561,18,,,6,72
-72.68055555555556,46.35166666666667,19.3,ND,QC,TROIS RIVIERES A,2024,21,19,6,101.28,,,,0,,23,,31,NA,,24.1,9,2024-06-19T04:00:00,2024-06-18 23:00:00,2024,,7018561.2024.6.18.23,,16.1,,7018561,18,,,6,74
-72.68055555555556,46.35166666666667,19.2,ND,QC,TROIS RIVIERES A,2024,22,19,6,101.27,,,,0,,0,,30,NA,,22.6,8,2024-06-19T05:00:00,2024-06-19 00:00:00,2024,,7018561.2024.6.19.0,,16.1,,7018561,19,,,6,81
-72.68055555555556,46.35166666666667,20.3,ND,QC,TROIS RIVIERES A,2024,21,19,6,101.28,,,,0,,1,,30,NA,,22.0,9,2024-06-19T06:00:00,2024-06-19 01:00:00,2024,,7018561.2024.6.19.1,,16.1,,7018561,19,,,6,90
-72.68055555555556,46.35166666666667,20.6,ND,QC,TROIS RIVIERES A,2024,23,19,6,101.31,,,,0,,2,,31,NA,,22.6,9,2024-06-19T07:00:00,2024-06-19 02:00:00,2024,,7018561.2024.6.19.2,,16.1,,7018561,19,,,6,88
-72.68055555555556,46.35166666666667,20.6,ND,QC,TROIS RIVIERES A,2024,22,19,6,101.33,,,,0,,3,,30,NA,,21.8,5,2024-06-19T08:00:00,2024-06-19 03:00:00,2024,,7018561.2024.6.19.3,,16.1,,7018561,19,,,6,93
-72.68055555555556,46.35166666666667,20.3,ND,QC,TROIS RIVIERES A,2024,0,19,6,101.38,,,,0,,4,,29,NA,,21.4,0,2024-06-19T09:00:00,2024-06-19 04:00:00,2024,,7018561.2024.6.19.4,,16.1,,7018561,19,,,6,93
-72.68055555555556,46.35166666666667,21.6,ND,QC,TROIS RIVIERES A,2024,22,19,6,101.45,,,,0,,5,,32,NA,,22.8,11,2024-06-19T10:00:00,2024-06-19 05:00:00,2024,,7018561.2024.6.19.5,,16.1,,7018561,19,,,6,93
-72.68055555555556,46.35166666666667,22.0,ND,QC,TROIS RIVIERES A,2024,23,19,6,101.49,,,,0,,6,,33,NA,,23.7,11,2024-06-19T11:00:00,2024-06-19 06:00:00,2024,,7018561.2024.6.19.6,,16.1,,7018561,19,,,6,90
-72.68055555555556,46.35166666666667,22.2,ND,QC,TROIS RIVIERES A,2024,22,19,6,101.5,,,,0,,7,,35,NA,,25.7,17,2024-06-19T12:00:00,2024-06-19 07:00:00,2024,,7018561.2024.6.19.7,,16.1,,7018561,19,,,6,81
-72.68055555555556,46.35166666666667,22.0,ND,QC,TROIS RIVIERES A,2024,22,19,6,101.49,,,,0,,8,,37,NA,,27.2,24,2024-06-19T13:00:00,2024-06-19 08:00:00,2024,,7018561.2024.6.19.8,,16.1,,7018561,19,,,6,73
-72.68055555555556,46.35166666666667,22.8,ND,QC,TROIS RIVIERES A,2024,21,19,6,101.48,,,,0,,9,,38,NA,,28.4,26,2024-06-19T14:00:00,2024-06-19 09:00:00,2024,,7018561.2024.6.19.9,,16.1,,7018561,19,,,6,71
-72.68055555555556,46.35166666666667,23.1,ND,QC,TROIS RIVIERES A,2024,21,19,6,101.44,,,,0,,10,,40,NA,,29.9,22,2024-06-19T15:00:00,2024-06-19 10:00:00,2024,,7018561.2024.6.19.10,,16.1,,7018561,19,,,6,66
-72.68055555555556,46.35166666666667,23.2,ND,QC,TROIS RIVIERES A,2024,23,19,6,101.42,,,,0,,11,,41,NA,,31.0,24,2024-06-19T16:00:00,2024-06-19 11:00:00,2024,,7018561.2024.6.19.11,,16.1,,7018561,19,,,6,63
-72.68055555555556,46.35166666666667,23.1,ND,QC,TROIS RIVIERES A,2024,22,19,6,101.38,,,,0,,12,,42,NA,,31.6,26,2024-06-19T17:00:00,2024-06-19 12:00:00,2024,,7018561.2024.6.19.12,,16.1,,7018561,19,,,6,60
-72.68055555555556,46.35166666666667,22.2,ND,QC,TROIS RIVIERES A,2024,21,19,6,101.32,,,,0,,13,,41,NA,,31.8,26,2024-06-19T18:00:00,2024-06-19 13:00:00,2024,,7018561.2024.6.19.13,,16.1,,7018561,19,,,6,56
-72.68055555555556,46.35166666666667,22.0,ND,QC,TROIS RIVIERES A,2024,21,19,6,101.27,,,,0,,14,,43,NA,,33.6,28,2024-06-19T19:00:00,2024-06-19 14:00:00,2024,,7018561.2024.6.19.14,,16.1,,7018561,19,,,6,50
-72.68055555555556,46.35166666666667,22.4,ND,QC,TROIS RIVIERES A,2024,22,19,6,101.22,,,,0,,15,,42,NA,,32.2,24,2024-06-19T20:00:00,2024-06-19 15:00:00,2024,,7018561.2024.6.19.15,,16.1,,7018561,19,,,6,56
-72.68055555555556,46.35166666666667,22.1,ND,QC,TROIS RIVIERES A,2024,22,19,6,101.16,,,,0,,16,,42,NA,,33.0,26,2024-06-19T21:00:00,2024-06-19 16:00:00,2024,,7018561.2024.6.19.16,,16.1,,7018561,19,,,6,52
-72.68055555555556,46.35166666666667,22.3,ND,QC,TROIS RIVIERES A,2024,22,19,6,101.13,,,,0,,17,,42,NA,,31.9,32,2024-06-19T22:00:00,2024-06-19 17:00:00,2024,,7018561.2024.6.19.17,,16.1,,7018561,19,,,6,56
-72.68055555555556,46.35166666666667,22.5,ND,QC,TROIS RIVIERES A,2024,22,19,6,101.16,,,,0,,18,,41,NA,,31.2,18,2024-06-19T23:00:00,2024-06-19 18:00:00,2024,,7018561.2024.6.19.18,,16.1,,7018561,19,,,6,59
-72.68055555555556,46.35166666666667,22.6,ND,QC,TROIS RIVIERES A,2024,22,20,6,101.14,,,,0,,19,,39,NA,,29.5,18,2024-06-20T00:00:00,2024-06-19 19:00:00,2024,,7018561.2024.6.19.19,,16.1,,7018561,19,,,6,66
-72.68055555555556,46.35166666666667,22.3,ND,QC,TROIS RIVIERES A,2024,22,20,6,101.18,,,,0,,20,,39,NA,,28.9,22,2024-06-20T01:00:00,2024-06-19 20:00:00,2024,,7018561.2024.6.19.20,,16.1,,7018561,19,,,6,67
-72.68055555555556,46.35166666666667,21.9,ND,QC,TROIS RIVIERES A,2024,22,20,6,101.2,,,,0,,21,,37,NA,,28.0,17,2024-06-20T02:00:00,2024-06-19 21:00:00,2024,,7018561.2024.6.19.21,,16.1,,7018561,19,,,6,69
-72.68055555555556,46.35166666666667,21.5,ND,QC,TROIS RIVIERES A,2024,23,20,6,101.21,,,,0,,22,,36,NA,,27.6,15,2024-06-20T03:00:00,2024-06-19 22:00:00,2024,,7018561.2024.6.19.22,,16.1,,7018561,19,,,6,69
-72.68055555555556,46.35166666666667,21.5,ND,QC,TROIS RIVIERES A,2024,24,20,6,101.21,,,,0,,23,,37,NA,,27.8,21,2024-06-20T04:00:00,2024-06-19 23:00:00,2024,,7018561.2024.6.19.23,,16.1,,7018561,19,,,6,68
-72.68055555555556,46.35166666666667,21.6,ND,QC,TROIS RIVIERES A,2024,24,20,6,101.25,,,,0,,0,,36,NA,,27.2,21,2024-06-20T05:00:00,2024-06-20 00:00:00,2024,,7018561.2024.6.20.0,,16.1,,7018561,20,,,6,71
-72.68055555555556,46.35166666666667,21.5,ND,QC,TROIS RIVIERES A,2024,23,20,6,101.27,,,,0,,1,,35,NA,,26.4,17,2024-06-20T06:00:00,2024-06-20 01:00:00,2024,,7018561.2024.6.20.1,,16.1,,7018561,20,,,6,74
-72.68055555555556,46.35166666666667,21.7,ND,QC,TROIS RIVIERES A,2024,24,20,6,101.27,,,,0,,2,,35,NA,,25.7,11,2024-06-20T07:00:00,2024-06-20 02:00:00,2024,,7018561.2024.6.20.2,,16.1,,7018561,20,,,6,78
-72.68055555555556,46.35166666666667,21.9,ND,QC,TROIS RIVIERES A,2024,23,20,6,101.28,,,,0,,3,,33,NA,,23.8,8,2024-06-20T08:00:00,2024-06-20 03:00:00,2024,,7018561.2024.6.20.3,,16.1,,7018561,20,,,6,89
-72.68055555555556,46.35166666666667,21.5,ND,QC,TROIS RIVIERES A,2024,22,20,6,101.32,,,,0,,4,,31,NA,,22.6,9,2024-06-20T09:00:00,2024-06-20 04:00:00,2024,,7018561.2024.6.20.4,,16.1,,7018561,20,,,6,94
-72.68055555555556,46.35166666666667,22.2,ND,QC,TROIS RIVIERES A,2024,24,20,6,101.35,,,,0,,5,,33,NA,,23.9,4,2024-06-20T10:00:00,2024-06-20 05:00:00,2024,,7018561.2024.6.20.5,,16.1,,7018561,20,,,6,90
-72.68055555555556,46.35166666666667,22.7,ND,QC,TROIS RIVIERES A,2024,23,20,6,101.43,,,,0,,6,,35,NA,,24.8,5,2024-06-20T11:00:00,2024-06-20 06:00:00,2024,,7018561.2024.6.20.6,,16.1,,7018561,20,,,6,88
-72.68055555555556,46.35166666666667,20.9,ND,QC,TROIS RIVIERES A,2024,34,20,6,101.43,,,,0,,7,,36,NA,,27.3,9,2024-06-20T12:00:00,2024-06-20 07:00:00,2024,,7018561.2024.6.20.7,,16.1,,7018561,20,,,6,68
-72.68055555555556,46.35166666666667,18.9,ND,QC,TROIS RIVIERES A,2024,30,20,6,101.44,,,,0,,8,,35,NA,,28.4,15,2024-06-20T13:00:00,2024-06-20 08:00:00,2024,,7018561.2024.6.20.8,,16.1,,7018561,20,,,6,56
-72.68055555555556,46.35166666666667,19.6,ND,QC,TROIS RIVIERES A,2024,32,20,6,101.5,,,,0,,9,,36,NA,,28.4,8,2024-06-20T14:00:00,2024-06-20 09:00:00,2024,,7018561.2024.6.20.9,,16.1,,7018561,20,,,6,58
-72.68055555555556,46.35166666666667,19.9,ND,QC,TROIS RIVIERES A,2024,33,20,6,101.52,,,,0,,10,,36,NA,,28.1,9,2024-06-20T15:00:00,2024-06-20 10:00:00,2024,,7018561.2024.6.20.10,,16.1,,7018561,20,,,6,61
-72.68055555555556,46.35166666666667,19.1,ND,QC,TROIS RIVIERES A,2024,29,20,6,101.52,,,,0,,11,,36,NA,,29.5,15,2024-06-20T16:00:00,2024-06-20 11:00:00,2024,,7018561.2024.6.20.11,,16.1,,7018561,20,,,6,53
-72.68055555555556,46.35166666666667,18.9,ND,QC,TROIS RIVIERES A,2024,32,20,6,101.5,,,,0,,12,,36,NA,,29.4,11,2024-06-20T17:00:00,2024-06-20 12:00:00,2024,,7018561.2024.6.20.12,,16.1,,7018561,20,,,6,53
-72.68055555555556,46.35166666666667,16.2,ND,QC,TROIS RIVIERES A,2024,34,20,6,101.48,,,,0,,13,,34,NA,,29.1,17,2024-06-20T18:00:00,2024-06-20 13:00:00,2024,,7018561.2024.6.20.13,,16.1,,7018561,20,,,6,45
-72.68055555555556,46.35166666666667,15.1,ND,QC,TROIS RIVIERES A,2024,35,20,6,101.44,,,,0,,14,,33,NA,,29.2,15,2024-06-20T19:00:00,2024-06-20 14:00:00,2024,,7018561.2024.6.20.14,,16.1,,7018561,20,,,6,42
-72.68055555555556,46.35166666666667,13.9,ND,QC,TROIS RIVIERES A,2024,33,20,6,101.43,,,,0,,15,,31,NA,,28.0,11,2024-06-20T20:00:00,2024-06-20 15:00:00,2024,,7018561.2024.6.20.15,,16.1,,7018561,20,,,6,42
-72.68055555555556,46.35166666666667,12.9,ND,QC,TROIS RIVIERES A,2024,33,20,6,101.45,,,,0,,16,,30,NA,,27.7,13,2024-06-20T21:00:00,2024-06-20 16:00:00,2024,,7018561.2024.6.20.16,,16.1,,7018561,20,,,6,39
-72.68055555555556,46.35166666666667,13.1,ND,QC,TROIS RIVIERES A,2024,35,20,6,101.46,,,,0,,17,,30,NA,,27.2,13,2024-06-20T22:00:00,2024-06-20 17:00:00,2024,,7018561.2024.6.20.17,,16.1,,7018561,20,,,6,41
-72.68055555555556,46.35166666666667,11.6,ND,QC,TROIS RIVIERES A,2024,36,20,6,101.52,,,,0,,18,,27,NA,,24.9,13,2024-06-20T23:00:00,2024-06-20 18:00:00,2024,,7018561.2024.6.20.18,,16.1,,7018561,20,,,6,43
-72.68055555555556,46.35166666666667,11.8,ND,QC,TROIS RIVIERES A,2024,36,21,6,101.58,,,,0,,19,,26,NA,,23.4,9,2024-06-21T00:00:00,2024-06-20 19:00:00,2024,,7018561.2024.6.20.19,,16.1,,7018561,20,,,6,48
-72.68055555555556,46.35166666666667,12.3,ND,QC,TROIS RIVIERES A,2024,33,21,6,101.58,,,,0,,20,,25,NA,,22.6,5,2024-06-21T01:00:00,2024-06-20 20:00:00,2024,,7018561.2024.6.20.20,,16.1,,7018561,20,,,6,52
-72.68055555555556,46.35166666666667,12.7,ND,QC,TROIS RIVIERES A,2024,30,21,6,101.62,,,,0,,21,,,NA,,21.7,5,2024-06-21T02:00:00,2024-06-20 21:00:00,2024,,7018561.2024.6.20.21,,16.1,,7018561,20,,,6,56
-72.68055555555556,46.35166666666667,12.7,ND,QC,TROIS RIVIERES A,2024,34,21,6,101.6,,,,0,,22,,,NA,,21.2,5,2024-06-21T03:00:00,2024-06-20 22:00:00,2024,,7018561.2024.6.20.22,,16.1,,7018561,20,,,6,58
-72.68055555555556,46.35166666666667,12.0,ND,QC,TROIS RIVIERES A,2024,35,21,6,101.61,,,,0,,23,,,NA,,21.1,8,2024-06-21T04:00:00,2024-06-20 23:00:00,2024,,7018561.2024.6.20.23,,16.1,,7018561,20,,,6,56
-72.68055555555556,46.35166666666667,11.2,ND,QC,TROIS RIVIERES A,2024,35,21,6,101.62,,,,0,,0,,,NA,,20.1,9,2024-06-21T05:00:00,2024-06-21 00:00:00,2024,,7018561.2024.6.21.0,,16.1,,7018561,21,,,6,56
-72.68055555555556,46.35166666666667,11.2,ND,QC,TROIS RIVIERES A,2024,1,21,6,101.6,,,,0,,1,,,NA,,17.1,5,2024-06-21T06:00:00,2024-06-21 01:00:00,2024,,7018561.2024.6.21.1,,16.1,,7018561,21,,,6,68
-72.68055555555556,46.35166666666667,11.3,ND,QC,TROIS RIVIERES A,2024,36,21,6,101.62,,,,0,,2,,,NA,,17.0,8,2024-06-21T07:00:00,2024-06-21 02:00:00,2024,,7018561.2024.6.21.2,,16.1,,7018561,21,,,6,69
-72.68055555555556,46.35166666666667,11.0,ND,QC,TROIS RIVIERES A,2024,1,21,6,101.65,,,,0,,3,,,NA,,15.0,5,2024-06-21T08:00:00,2024-06-21 03:00:00,2024,,7018561.2024.6.21.3,,16.1,,7018561,21,,,6,77
-72.68055555555556,46.35166666666667,11.2,ND,QC,TROIS RIVIERES A,2024,1,21,6,101.66,,,,0,,4,,,NA,,14.8,5,2024-06-21T09:00:00,2024-06-21 04:00:00,2024,,7018561.2024.6.21.4,,16.1,,7018561,21,,,6,79
-72.68055555555556,46.35166666666667,11.3,ND,QC,TROIS RIVIERES A,2024,0,21,6,101.7,,,,0,,5,,,NA,,14.7,0,2024-06-21T10:00:00,2024-06-21 05:00:00,2024,,7018561.2024.6.21.5,,16.1,,7018561,21,,,6,80
-72.68055555555556,46.35166666666667,12.1,ND,QC,TROIS RIVIERES A,2024,,21,6,101.74,,,M,0,,6,,,NA,,16.8,4,2024-06-21T11:00:00,2024-06-21 06:00:00,2024,,7018561.2024.6.21.6,,16.1,,7018561,21,,,6,73
-72.68055555555556,46.35166666666667,12.6,ND,QC,TROIS RIVIERES A,2024,1,21,6,101.78,,,,0,,7,,,NA,,18.0,11,2024-06-21T12:00:00,2024-06-21 07:00:00,2024,,7018561.2024.6.21.7,,16.1,,7018561,21,,,6,70
-72.68055555555556,46.35166666666667,12.3,ND,QC,TROIS RIVIERES A,2024,1,21,6,101.78,,,,0,,8,,,NA,,18.4,9,2024-06-21T13:00:00,2024-06-21 08:00:00,2024,,7018561.2024.6.21.8,,16.1,,7018561,21,,,6,67
-72.68055555555556,46.35166666666667,13.0,ND,QC,TROIS RIVIERES A,2024,1,21,6,101.77,,,,0,,9,,,NA,,19.5,13,2024-06-21T14:00:00,2024-06-21 09:00:00,2024,,7018561.2024.6.21.9,,16.1,,7018561,21,,,6,66
-72.68055555555556,46.35166666666667,12.6,ND,QC,TROIS RIVIERES A,2024,36,21,6,101.78,,,,0,,10,,,NA,,20.3,11,2024-06-21T15:00:00,2024-06-21 10:00:00,2024,,7018561.2024.6.21.10,,16.1,,7018561,21,,,6,61
-72.68055555555556,46.35166666666667,12.5,ND,QC,TROIS RIVIERES A,2024,2,21,6,101.76,,,,0,,11,,,NA,,20.0,13,2024-06-21T16:00:00,2024-06-21 11:00:00,2024,,7018561.2024.6.21.11,,16.1,,7018561,21,,,6,61
-72.68055555555556,46.35166666666667,11.9,ND,QC,TROIS RIVIERES A,2024,7,21,6,101.66,,,,0,,12,,,NA,,20.2,9,2024-06-21T17:00:00,2024-06-21 12:00:00,2024,,7018561.2024.6.21.12,,16.1,,7018561,21,,,6,58
-72.68055555555556,46.35166666666667,11.7,ND,QC,TROIS RIVIERES A,2024,4,21,6,101.63,,,,0,,13,,,NA,,20.8,8,2024-06-21T18:00:00,2024-06-21 13:00:00,2024,,7018561.2024.6.21.13,,16.1,,7018561,21,,,6,56
-72.68055555555556,46.35166666666667,12.3,ND,QC,TROIS RIVIERES A,2024,4,21,6,101.58,,,,0,,14,,,NA,,20.6,9,2024-06-21T19:00:00,2024-06-21 14:00:00,2024,,7018561.2024.6.21.14,,16.1,,7018561,21,,,6,59
-72.68055555555556,46.35166666666667,12.5,ND,QC,TROIS RIVIERES A,2024,4,21,6,101.51,,,,0,,15,,,NA,,21.8,5,2024-06-21T20:00:00,2024-06-21 15:00:00,2024,,7018561.2024.6.21.15,,16.1,,7018561,21,,,6,55
-72.68055555555556,46.35166666666667,11.3,ND,QC,TROIS RIVIERES A,2024,33,21,6,101.45,,,,0,,16,,25,NA,,22.9,5,2024-06-21T21:00:00,2024-06-21 16:00:00,2024,,7018561.2024.6.21.16,,16.1,,7018561,21,,,6,47
-72.68055555555556,46.35166666666667,11.9,ND,QC,TROIS RIVIERES A,2024,24,21,6,101.41,,,,0,,17,,25,NA,,22.9,8,2024-06-21T22:00:00,2024-06-21 17:00:00,2024,,7018561.2024.6.21.17,,16.1,,7018561,21,,,6,49
-72.68055555555556,46.35166666666667,11.8,ND,QC,TROIS RIVIERES A,2024,22,21,6,101.35,,,,0,,18,,,NA,,22.2,5,2024-06-21T23:00:00,2024-06-21 18:00:00,2024,,7018561.2024.6.21.18,,16.1,,7018561,21,,,6,51
-72.68055555555556,46.35166666666667,14.3,ND,QC,TROIS RIVIERES A,2024,30,22,6,101.33,,,,0,,19,,,NA,,20.6,4,2024-06-22T00:00:00,2024-06-21 19:00:00,2024,,7018561.2024.6.21.19,,16.1,,7018561,21,,,6,67
-72.68055555555556,46.35166666666667,14.1,ND,QC,TROIS RIVIERES A,2024,0,22,6,101.31,,,,0,,20,,,NA,,17.5,0,2024-06-22T01:00:00,2024-06-21 20:00:00,2024,,7018561.2024.6.21.20,,16.1,,7018561,21,,,6,80
-72.68055555555556,46.35166666666667,13.7,ND,QC,TROIS RIVIERES A,2024,0,22,6,101.3,,,,0,,21,,,NA,,15.1,0,2024-06-22T02:00:00,2024-06-21 21:00:00,2024,,7018561.2024.6.21.21,,16.1,,7018561,21,,,6,91
-72.68055555555556,46.35166666666667,12.8,ND,QC,TROIS RIVIERES A,2024,0,22,6,101.28,,,,0,,22,,,NA,,13.7,0,2024-06-22T03:00:00,2024-06-21 22:00:00,2024,,7018561.2024.6.21.22,,16.1,,7018561,21,,,6,94
-72.68055555555556,46.35166666666667,11.5,ND,QC,TROIS RIVIERES A,2024,0,22,6,101.27,,,,0,,23,,,NA,,12.3,0,2024-06-22T04:00:00,2024-06-21 23:00:00,2024,,7018561.2024.6.21.23,,16.1,,7018561,21,,,6,95
-72.68055555555556,46.35166666666667,12.3,ND,QC,TROIS RIVIERES A,2024,0,22,6,101.24,,,,0,,0,,,NA,,13.2,0,2024-06-22T05:00:00,2024-06-22 00:00:00,2024,,7018561.2024.6.22.0,,16.1,,7018561,22,,,6,94
-72.68055555555556,46.35166666666667,12.1,ND,QC,TROIS RIVIERES A,2024,0,22,6,101.21,,,,0,,1,,,NA,,13.2,0,2024-06-22T06:00:00,2024-06-22 01:00:00,2024,,7018561.2024.6.22.1,,16.1,,7018561,22,,,6,93
-72.68055555555556,46.35166666666667,12.7,ND,QC,TROIS RIVIERES A,2024,0,22,6,101.17,,,,0,,2,,,NA,,13.3,0,2024-06-22T07:00:00,2024-06-22 02:00:00,2024,,7018561.2024.6.22.2,,16.1,,7018561,22,,,6,96
-72.68055555555556,46.35166666666667,12.8,ND,QC,TROIS RIVIERES A,2024,1,22,6,101.11,,,,0,,3,,,NA,,13.3,4,2024-06-22T08:00:00,2024-06-22 03:00:00,2024,,7018561.2024.6.22.3,,16.1,,7018561,22,,,6,97
-72.68055555555556,46.35166666666667,13.1,ND,QC,TROIS RIVIERES A,2024,0,22,6,101.13,,,,0,,4,,,NA,,13.6,0,2024-06-22T09:00:00,2024-06-22 04:00:00,2024,,7018561.2024.6.22.4,,16.1,,7018561,22,,,6,97
-72.68055555555556,46.35166666666667,12.8,ND,QC,TROIS RIVIERES A,2024,1,22,6,101.09,,,,0,,5,,,NA,,13.4,4,2024-06-22T10:00:00,2024-06-22 05:00:00,2024,,7018561.2024.6.22.5,,16.1,,7018561,22,,,6,96
-72.68055555555556,46.35166666666667,13.7,ND,QC,TROIS RIVIERES A,2024,3,22,6,101.1,,,,0,,6,,,NA,,15.5,5,2024-06-22T11:00:00,2024-06-22 06:00:00,2024,,7018561.2024.6.22.6,,16.1,,7018561,22,,,6,89
-72.68055555555556,46.35166666666667,14.3,ND,QC,TROIS RIVIERES A,2024,3,22,6,101.13,,,,0,,7,,,NA,,16.9,8,2024-06-22T12:00:00,2024-06-22 07:00:00,2024,,7018561.2024.6.22.7,,16.1,,7018561,22,,,6,84
-72.68055555555556,46.35166666666667,13.4,ND,QC,TROIS RIVIERES A,2024,0,22,6,101.11,,,,0,,8,,,NA,,18.6,0,2024-06-22T13:00:00,2024-06-22 08:00:00,2024,,7018561.2024.6.22.8,,16.1,,7018561,22,,,6,71
-72.68055555555556,46.35166666666667,13.4,ND,QC,TROIS RIVIERES A,2024,0,22,6,101.09,,,,0,,9,,,NA,,20.1,0,2024-06-22T14:00:00,2024-06-22 09:00:00,2024,,7018561.2024.6.22.9,,16.1,,7018561,22,,,6,65
-72.68055555555556,46.35166666666667,13.6,ND,QC,TROIS RIVIERES A,2024,,22,6,101.05,,,M,0,,10,,25,NA,,21.7,8,2024-06-22T15:00:00,2024-06-22 10:00:00,2024,,7018561.2024.6.22.10,,16.1,,7018561,22,,,6,60
-72.68055555555556,46.35166666666667,11.6,ND,QC,TROIS RIVIERES A,2024,21,22,6,100.99,,,,0,,11,,,NA,,22.3,8,2024-06-22T16:00:00,2024-06-22 11:00:00,2024,,7018561.2024.6.22.11,,16.1,,7018561,22,,,6,50
-72.68055555555556,46.35166666666667,12.0,ND,QC,TROIS RIVIERES A,2024,22,22,6,100.96,,,,0,,12,,25,NA,,23.0,8,2024-06-22T17:00:00,2024-06-22 12:00:00,2024,,7018561.2024.6.22.12,,16.1,,7018561,22,,,6,50
-72.68055555555556,46.35166666666667,10.5,ND,QC,TROIS RIVIERES A,2024,19,22,6,100.92,,,,0,,13,,25,NA,,23.4,11,2024-06-22T18:00:00,2024-06-22 13:00:00,2024,,7018561.2024.6.22.13,,16.1,,7018561,22,,,6,44
-72.68055555555556,46.35166666666667,11.4,ND,QC,TROIS RIVIERES A,2024,21,22,6,100.89,,,,0,,14,,25,NA,,23.5,9,2024-06-22T19:00:00,2024-06-22 14:00:00,2024,,7018561.2024.6.22.14,,16.1,,7018561,22,,,6,46
-72.68055555555556,46.35166666666667,10.6,ND,QC,TROIS RIVIERES A,2024,20,22,6,100.83,,,,0,,15,,25,NA,,23.3,9,2024-06-22T20:00:00,2024-06-22 15:00:00,2024,,7018561.2024.6.22.15,,16.1,,7018561,22,,,6,44
-72.68055555555556,46.35166666666667,10.1,ND,QC,TROIS RIVIERES A,2024,23,22,6,100.74,,,,0,,16,,25,NA,,23.2,9,2024-06-22T21:00:00,2024-06-22 16:00:00,2024,,7018561.2024.6.22.16,,16.1,,7018561,22,,,6,43
-72.68055555555556,46.35166666666667,11.4,ND,QC,TROIS RIVIERES A,2024,23,22,6,100.66,,,,0,,17,,25,NA,,23.1,9,2024-06-22T22:00:00,2024-06-22 17:00:00,2024,,7018561.2024.6.22.17,,16.1,,7018561,22,,,6,47
-72.68055555555556,46.35166666666667,12.4,ND,QC,TROIS RIVIERES A,2024,22,22,6,100.67,,,,0,,18,,25,NA,,22.2,8,2024-06-22T23:00:00,2024-06-22 18:00:00,2024,,7018561.2024.6.22.18,,16.1,,7018561,22,,,6,53
