x,y,WIND_SPEED,LOCAL_DATE,ID,PROVINCE_CODE,LOCAL_HOUR,VISIBILITY,PRECIP_AMOUNT,WEATHER_FRE_DESC,WIND_DIRECTION_FLAG,RELATIVE_HUMIDITY,WINDCHILL_FLAG,HUMIDEX_FLAG,LOCAL_MONTH,DEW_POINT_TEMP,RELATIVE_HUMIDITY_FLAG,VISIBILITY_FLAG,DEW_POINT_TEMP_FLAG,STATION_NAME,UTC_DATE,STATION_PRESSURE,STATION_PRESSURE_FLAG,TEMP_FLAG,WEATHER_ENG_DESC,HUMIDEX,PRECIP_AMOUNT_FLAG,UTC_DAY,LOCAL_YEAR,LOCAL_DAY,UTC_MONTH,TEMP,WIND_DIRECTION,WIND_SPEED_FLAG,WINDCHILL,CLIMATE_IDENTIFIER,UTC_YEAR
-61.778055555555554,47.425,63,2024-11-23 15:00:00,7053250.2024.11.23.15,QC,15,2.4,,"Pluie,Brouillard",,99,,,11,6.3,,,,ILES DE LA MADELEINE A,2024-11-23T19:00:00,98.23,,,"Rain,Fog",,,23,2024,23,11,6.6,9,,,7053250,2024
-61.778055555555554,47.425,54,2024-11-23 16:00:00,7053250.2024.11.23.16,QC,16,4,,Brouillard,,98,,,11,7.3,,,,ILES DE LA MADELEINE A,2024-11-23T20:00:00,98.07,,,Fog,,,23,2024,23,11,7.7,11,,,7053250,2024
-61.778055555555554,47.425,34,2024-11-23 17:00:00,7053250.2024.11.23.17,QC,17,11.3,,Généralement nuageux,,95,,,11,7.4,,,,ILES DE LA MADELEINE A,2024-11-23T21:00:00,98.14,,,Mostly Cloudy,,,23,2024,23,11,8.2,13,,,7053250,2024
-61.778055555555554,47.425,35,2024-11-23 18:00:00,7053250.2024.11.23.18,QC,18,16.1,,ND,,89,,,11,6.7,,,,ILES DE LA MADELEINE A,2024-11-23T22:00:00,98.28,,,NA,,,23,2024,23,11,8.3,12,,,7053250,2024
-61.778055555555554,47.425,31,2024-11-23 19:00:00,7053250.2024.11.23.19,QC,19,11.3,,ND,,90,,,11,6.4,,,,ILES DE LA MADELEINE A,2024-11-23T23:00:00,98.3,,,NA,,,23,2024,23,11,7.9,11,,,7053250,2024
-61.778055555555554,47.425,35,2024-11-23 20:00:00,7053250.2024.11.23.20,QC,20,11.3,,Généralement nuageux,,92,,,11,6.5,,,,ILES DE LA MADELEINE A,2024-11-24T00:00:00,98.32,,,Mostly Cloudy,,,24,2024,23,11,7.8,11,,,7053250,2024
-61.778055555555554,47.425,30,2024-11-23 21:00:00,7053250.2024.11.23.21,QC,21,11.3,,ND,,89,,,11,6.1,,,,ILES DE LA MADELEINE A,2024-11-24T01:00:00,98.32,,,NA,,,24,2024,23,11,7.8,11,,,7053250,2024
-61.778055555555554,47.425,33,2024-11-23 22:00:00,7053250.2024.11.23.22,QC,22,11.3,,ND,,87,,,11,5.8,,,,ILES DE LA MADELEINE A,2024-11-24T02:00:00,98.33,,,NA,,,24,2024,23,11,7.8,11,,,7053250,2024
-61.778055555555554,47.425,31,2024-11-23 23:00:00,7053250.2024.11.23.23,QC,23,11.3,,Généralement dégagé,,91,,,11,6.2,,,,ILES DE LA MADELEINE A,2024-11-24T03:00:00,98.29,,,Mainly Clear,,,24,2024,23,11,7.7,10,,,7053250,2024
-61.778055555555554,47.425,24,2024-11-24 06:00:00,7053250.2024.11.24.6,QC,6,0.4,,Brouillard,,100,,,11,6.9,,,,ILES DE LA MADELEINE A,2024-11-24T10:00:00,97.92,,,Fog,,,24,2024,24,11,6.9,10,,,7053250,2024
-61.778055555555554,47.425,16,2024-11-24 07:00:00,7053250.2024.11.24.7,QC,7,0.4,,Brouillard,,100,,,11,6.4,,,,ILES DE LA MADELEINE A,2024-11-24T11:00:00,97.89,,,Fog,,,24,2024,24,11,6.4,10,,,7053250,2024
-61.778055555555554,47.425,11,2024-11-24 08:00:00,7053250.2024.11.24.8,QC,8,0.4,,Brouillard,,100,,,11,6.0,,,,ILES DE LA MADELEINE A,2024-11-24T12:00:00,97.94,,,Fog,,,24,2024,24,11,6.0,10,,,7053250,2024
-61.778055555555554,47.425,13,2024-11-24 09:00:00,7053250.2024.11.24.9,QC,9,6.4,,Brouillard,,100,,,11,6.5,,,,ILES DE LA MADELEINE A,2024-11-24T13:00:00,97.83,,,Fog,,,24,2024,24,11,6.5,11,,,7053250,2024
-61.778055555555554,47.425,15,2024-11-24 10:00:00,7053250.2024.11.24.10,QC,10,11.3,,ND,,100,,,11,7.1,,,,ILES DE LA MADELEINE A,2024-11-24T14:00:00,97.8,,,NA,,,24,2024,24,11,7.1,12,,,7053250,2024
-61.778055555555554,47.425,19,2024-11-24 11:00:00,7053250.2024.11.24.11,QC,11,8.1,,"Pluie,Brouillard",,100,,,11,7.4,,,,ILES DE LA MADELEINE A,2024-11-24T15:00:00,97.81,,,"Rain,Fog",,,24,2024,24,11,7.4,10,,,7053250,2024
-61.778055555555554,47.425,12,2024-11-24 12:00:00,7053250.2024.11.24.12,QC,12,6.4,,"Pluie,Brouillard",,100,,,11,6.8,,,,ILES DE LA MADELEINE A,2024-11-24T16:00:00,97.78,,,"Rain,Fog",,,24,2024,24,11,6.8,14,,,7053250,2024
-61.778055555555554,47.425,5,2024-11-24 13:00:00,7053250.2024.11.24.13,QC,13,4.8,,"Pluie,Brouillard",,100,,,11,6.8,,,,ILES DE LA MADELEINE A,2024-11-24T17:00:00,97.79,,,"Rain,Fog",,,24,2024,24,11,6.8,18,,,7053250,2024
-61.778055555555554,47.425,6,2024-11-24 14:00:00,7053250.2024.11.24.14,QC,14,8.1,,"Pluie,Brouillard",,100,,,11,6.0,,,,ILES DE LA MADELEINE A,2024-11-24T18:00:00,97.83,,,"Rain,Fog",,,24,2024,24,11,6.0,20,,,7053250,2024
-61.778055555555554,47.425,5,2024-11-24 15:00:00,7053250.2024.11.24.15,QC,15,4.8,,"Pluie,Brouillard",,100,,,11,5.9,,,,ILES DE LA MADELEINE A,2024-11-24T19:00:00,97.91,,,"Rain,Fog",,,24,2024,24,11,5.9,19,,,7053250,2024
-61.778055555555554,47.425,4,2024-11-24 16:00:00,7053250.2024.11.24.16,QC,16,4.8,,Brouillard,,100,,,11,5.6,,,,ILES DE LA MADELEINE A,2024-11-24T20:00:00,98.0,,,Fog,,,24,2024,24,11,5.6,20,,,7053250,2024
-61.778055555555554,47.425,8,2024-11-24 17:00:00,7053250.2024.11.24.17,QC,17,3.6,,"Bruine,Brouillard",,100,,,11,5.7,,,,ILES DE LA MADELEINE A,2024-11-24T21:00:00,98.0,,,"Drizzle,Fog",,,24,2024,24,11,5.7,32,,,7053250,2024
-61.778055555555554,47.425,4,2024-11-24 18:00:00,7053250.2024.11.24.18,QC,18,11.3,,Bruine,,100,,,11,5.3,,,,ILES DE LA MADELEINE A,2024-11-24T22:00:00,98.08,,,Drizzle,,,24,2024,24,11,5.3,36,,,7053250,2024
-61.778055555555554,47.425,6,2024-11-24 19:00:00,7053250.2024.11.24.19,QC,19,11.3,,ND,,100,,,11,5.4,,,,ILES DE LA MADELEINE A,2024-11-24T23:00:00,98.14,,,NA,,,24,2024,24,11,5.4,31,,,7053250,2024
-61.778055555555554,47.425,8,2024-11-24 20:00:00,7053250.2024.11.24.20,QC,20,11.3,,Nuageux,,100,,,11,5.5,,,,ILES DE LA MADELEINE A,2024-11-25T00:00:00,98.18,,,Cloudy,,,25,2024,24,11,5.5,31,,,7053250,2024
-61.778055555555554,47.425,7,2024-11-24 21:00:00,7053250.2024.11.24.21,QC,21,11.3,,ND,,100,,,11,5.1,,,,ILES DE LA MADELEINE A,2024-11-25T01:00:00,98.23,,,NA,,,25,2024,24,11,5.1,28,,,7053250,2024
-61.778055555555554,47.425,5,2024-11-24 22:00:00,7053250.2024.11.24.22,QC,22,6.4,,Brouillard,,100,,,11,5.2,,,,ILES DE LA MADELEINE A,2024-11-25T02:00:00,98.29,,,Fog,,,25,2024,24,11,5.2,27,,,7053250,2024
-61.778055555555554,47.425,6,2024-11-24 23:00:00,7053250.2024.11.24.23,QC,23,6.4,,Brouillard,,100,,,11,5.3,,,,ILES DE LA MADELEINE A,2024-11-25T03:00:00,98.32,,,Fog,,,25,2024,24,11,5.3,29,,,7053250,2024
-61.778055555555554,47.425,22,2024-11-25 06:00:00,7053250.2024.11.25.6,QC,6,24.1,,ND,,99,,,11,5.0,,,,ILES DE LA MADELEINE A,2024-11-25T10:00:00,98.75,,,NA,,,25,2024,25,11,5.0,35,,,7053250,2024
-61.778055555555554,47.425,26,2024-11-25 07:00:00,7053250.2024.11.25.7,QC,7,24.1,,ND,,100,,,11,4.8,,,,ILES DE LA MADELEINE A,2024-11-25T11:00:00,98.86,,,NA,,,25,2024,25,11,4.8,34,,,7053250,2024
-61.778055555555554,47.425,23,2024-11-25 08:00:00,7053250.2024.11.25.8,QC,8,11.3,,Généralement nuageux,,100,,,11,4.8,,,,ILES DE LA MADELEINE A,2024-11-25T12:00:00,98.94,,,Mostly Cloudy,,,25,2024,25,11,4.8,34,,,7053250,2024
-61.778055555555554,47.425,18,2024-11-25 09:00:00,7053250.2024.11.25.9,QC,9,8.1,,"Bruine,Brouillard",,100,,,11,4.9,,,,ILES DE LA MADELEINE A,2024-11-25T13:00:00,98.99,,,"Drizzle,Fog",,,25,2024,25,11,4.9,33,,,7053250,2024
-61.778055555555554,47.425,24,2024-11-25 10:00:00,7053250.2024.11.25.10,QC,10,3.2,,"Pluie,Brouillard",,100,,,11,5.2,,,,ILES DE LA MADELEINE A,2024-11-25T14:00:00,99.05,,,"Rain,Fog",,,25,2024,25,11,5.2,34,,,7053250,2024
-61.778055555555554,47.425,24,2024-11-25 11:00:00,7053250.2024.11.25.11,QC,11,8.1,,Brouillard,,100,,,11,5.2,,,,ILES DE LA MADELEINE A,2024-11-25T15:00:00,99.06,,,Fog,,,25,2024,25,11,5.2,35,,,7053250,2024
-61.778055555555554,47.425,26,2024-11-25 12:00:00,7053250.2024.11.25.12,QC,12,11.3,,ND,,100,,,11,5.2,,,,ILES DE LA MADELEINE A,2024-11-25T16:00:00,99.1,,,NA,,,25,2024,25,11,5.2,36,,,7053250,2024
-61.778055555555554,47.425,32,2024-11-25 13:00:00,7053250.2024.11.25.13,QC,13,2.8,,"Bruine,Brouillard",,100,,,11,5.1,,,,ILES DE LA MADELEINE A,2024-11-25T17:00:00,99.17,,,"Drizzle,Fog",,,25,2024,25,11,5.1,36,,,7053250,2024
-61.778055555555554,47.425,31,2024-11-25 14:00:00,7053250.2024.11.25.14,QC,14,8.1,,"Bruine,Brouillard",,98,,,11,4.9,,,,ILES DE LA MADELEINE A,2024-11-25T18:00:00,99.28,,,"Drizzle,Fog",,,25,2024,25,11,5.1,1,,,7053250,2024
-61.778055555555554,47.425,34,2024-11-25 15:00:00,7053250.2024.11.25.15,QC,15,8.1,,Brouillard,,96,,,11,4.6,,,,ILES DE LA MADELEINE A,2024-11-25T19:00:00,99.39,,,Fog,,,25,2024,25,11,5.2,1,,,7053250,2024
-61.778055555555554,47.425,35,2024-11-25 16:00:00,7053250.2024.11.25.16,QC,16,8.1,,Brouillard,,96,,,11,4.5,,,,ILES DE LA MADELEINE A,2024-11-25T20:00:00,99.58,,,Fog,,,25,2024,25,11,5.0,1,,,7053250,2024
-61.778055555555554,47.425,34,2024-11-25 17:00:00,7053250.2024.11.25.17,QC,17,4.8,,Brouillard,,100,,,11,4.8,,,,ILES DE LA MADELEINE A,2024-11-25T21:00:00,99.67,,,Fog,,,25,2024,25,11,4.9,1,,,7053250,2024
-61.778055555555554,47.425,35,2024-11-25 18:00:00,7053250.2024.11.25.18,QC,18,2.8,,"Bruine,Brouillard",,100,,,11,4.9,,,,ILES DE LA MADELEINE A,2024-11-25T22:00:00,99.84,,,"Drizzle,Fog",,,25,2024,25,11,4.9,1,,,7053250,2024
-61.778055555555554,47.425,34,2024-11-25 19:00:00,7053250.2024.11.25.19,QC,19,6.4,,Brouillard,,96,,,11,4.7,,,,ILES DE LA MADELEINE A,2024-11-25T23:00:00,99.95,,,Fog,,,25,2024,25,11,5.2,2,,,7053250,2024
-61.778055555555554,47.425,44,2024-11-25 20:00:00,7053250.2024.11.25.20,QC,20,8.1,,Brouillard,,96,,,11,4.6,,,,ILES DE LA MADELEINE A,2024-11-26T00:00:00,100.04,,,Fog,,,26,2024,25,11,5.2,2,,,7053250,2024
-61.778055555555554,47.425,39,2024-11-25 21:00:00,7053250.2024.11.25.21,QC,21,8.1,,Brouillard,,94,,,11,4.5,,,,ILES DE LA MADELEINE A,2024-11-26T01:00:00,100.17,,,Fog,,,26,2024,25,11,5.3,2,,,7053250,2024
-61.778055555555554,47.425,35,2024-11-25 22:00:00,7053250.2024.11.25.22,QC,22,8.1,,"Bruine,Brouillard",,96,,,11,4.6,,,,ILES DE LA MADELEINE A,2024-11-26T02:00:00,100.25,,,"Drizzle,Fog",,,26,2024,25,11,5.2,2,,,7053250,2024
-61.778055555555554,47.425,36,2024-11-25 23:00:00,7053250.2024.11.25.23,QC,23,11.3,,Nuageux,,94,,,11,4.1,,,,ILES DE LA MADELEINE A,2024-11-26T03:00:00,100.37,,,Cloudy,,,26,2024,25,11,5.0,3,,,7053250,2024
-61.778055555555554,47.425,28,2024-11-26 06:00:00,7053250.2024.11.26.6,QC,6,24.1,,ND,,91,,,11,3.1,,,,ILES DE LA MADELEINE A,2024-11-26T10:00:00,100.93,,,NA,,,26,2024,26,11,4.4,2,,,7053250,2024
-61.778055555555554,47.425,30,2024-11-26 07:00:00,7053250.2024.11.26.7,QC,7,24.1,,ND,,91,,,11,3.0,,,,ILES DE LA MADELEINE A,2024-11-26T11:00:00,101.0,,,NA,,,26,2024,26,11,4.3,2,,,7053250,2024
-61.778055555555554,47.425,28,2024-11-26 08:00:00,7053250.2024.11.26.8,QC,8,24.1,,Généralement nuageux,,90,,,11,2.8,,,,ILES DE LA MADELEINE A,2024-11-26T12:00:00,101.03,,,Mostly Cloudy,,,26,2024,26,11,4.2,4,,,7053250,2024
-61.778055555555554,47.425,27,2024-11-26 09:00:00,7053250.2024.11.26.9,QC,9,11.3,,ND,,92,,,11,3.1,,,,ILES DE LA MADELEINE A,2024-11-26T13:00:00,101.11,,,NA,,,26,2024,26,11,4.3,2,,,7053250,2024
-61.778055555555554,47.425,20,2024-11-26 10:00:00,7053250.2024.11.26.10,QC,10,11.3,,ND,,92,,,11,3.3,,,,ILES DE LA MADELEINE A,2024-11-26T14:00:00,101.19,,,NA,,,26,2024,26,11,4.5,3,,,7053250,2024
-61.778055555555554,47.425,17,2024-11-26 11:00:00,7053250.2024.11.26.11,QC,11,11.3,,Nuageux,,91,,,11,3.4,,,,ILES DE LA MADELEINE A,2024-11-26T15:00:00,101.14,,,Cloudy,,,26,2024,26,11,4.8,3,,,7053250,2024
-61.778055555555554,47.425,17,2024-11-26 12:00:00,7053250.2024.11.26.12,QC,12,8.1,,"Bruine,Brouillard",,94,,,11,4.0,,,,ILES DE LA MADELEINE A,2024-11-26T16:00:00,101.1,,,"Drizzle,Fog",,,26,2024,26,11,5.0,2,,,7053250,2024
-61.778055555555554,47.425,19,2024-11-26 13:00:00,7053250.2024.11.26.13,QC,13,4,,"Bruine,Brouillard",,99,,,11,4.8,,,,ILES DE LA MADELEINE A,2024-11-26T17:00:00,101.13,,,"Drizzle,Fog",,,26,2024,26,11,4.9,2,,,7053250,2024
-61.778055555555554,47.425,17,2024-11-26 14:00:00,7053250.2024.11.26.14,QC,14,8.1,,Brouillard,,96,,,11,4.7,,,,ILES DE LA MADELEINE A,2024-11-26T18:00:00,101.15,,,Fog,,,26,2024,26,11,5.2,3,,,7053250,2024
-61.778055555555554,47.425,17,2024-11-26 15:00:00,7053250.2024.11.26.15,QC,15,9.7,,Brouillard,,93,,,11,4.5,,,,ILES DE LA MADELEINE A,2024-11-26T19:00:00,101.09,,,Fog,,,26,2024,26,11,5.5,5,,,7053250,2024
-61.778055555555554,47.425,13,2024-11-26 16:00:00,7053250.2024.11.26.16,QC,16,11.3,,ND,,93,,,11,4.6,,,,ILES DE LA MADELEINE A,2024-11-26T20:00:00,101.13,,,NA,,,26,2024,26,11,5.6,7,,,7053250,2024
-61.778055555555554,47.425,17,2024-11-26 17:00:00,7053250.2024.11.26.17,QC,17,16.1,,Généralement nuageux,,93,,,11,4.4,,,,ILES DE LA MADELEINE A,2024-11-26T21:00:00,101.11,,,Mostly Cloudy,,,26,2024,26,11,5.4,7,,,7053250,2024
-61.778055555555554,47.425,15,2024-11-26 18:00:00,7053250.2024.11.26.18,QC,18,19.3,,ND,,94,,,11,4.5,,,,ILES DE LA MADELEINE A,2024-11-26T22:00:00,101.15,,,NA,,,26,2024,26,11,5.4,9,,,7053250,2024
-61.778055555555554,47.425,17,2024-11-26 19:00:00,7053250.2024.11.26.19,QC,19,24.1,,ND,,93,,,11,4.4,,,,ILES DE LA MADELEINE A,2024-11-26T23:00:00,101.15,,,NA,,,26,2024,26,11,5.5,9,,,7053250,2024
-61.778055555555554,47.425,14,2024-11-26 20:00:00,7053250.2024.11.26.20,QC,20,24.1,,Nuageux,,94,,,11,4.6,,,,ILES DE LA MADELEINE A,2024-11-27T00:00:00,101.11,,,Cloudy,,,27,2024,26,11,5.5,9,,,7053250,2024
-61.778055555555554,47.425,16,2024-11-26 21:00:00,7053250.2024.11.26.21,QC,21,24.1,,ND,,93,,,11,4.3,,,,ILES DE LA MADELEINE A,2024-11-27T01:00:00,101.1,,,NA,,,27,2024,26,11,5.5,11,,,7053250,2024
-61.778055555555554,47.425,15,2024-11-26 22:00:00,7053250.2024.11.26.22,QC,22,24.1,,ND,,94,,,11,4.5,,,,ILES DE LA MADELEINE A,2024-11-27T02:00:00,101.12,,,NA,,,27,2024,26,11,5.4,11,,,7053250,2024
-61.778055555555554,47.425,17,2024-11-26 23:00:00,7053250.2024.11.26.23,QC,23,24.1,,Généralement nuageux,,95,,,11,4.6,,,,ILES DE LA MADELEINE A,2024-11-27T03:00:00,101.02,,,Mostly Cloudy,,,27,2024,26,11,5.4,11,,,7053250,2024
-61.778055555555554,47.425,8,2024-11-27 06:00:00,7053250.2024.11.27.6,QC,6,4.8,,"Pluie,Brouillard",,100,,,11,5.3,,,,ILES DE LA MADELEINE A,2024-11-27T10:00:00,100.89,,,"Rain,Fog",,,27,2024,27,11,5.3,19,,,7053250,2024
-61.778055555555554,47.425,13,2024-11-27 07:00:00,7053250.2024.11.27.7,QC,7,11.3,,Pluie,,98,,,11,5.2,,,,ILES DE LA MADELEINE A,2024-11-27T11:00:00,100.83,,,Rain,,,27,2024,27,11,5.5,18,,,7053250,2024
-61.778055555555554,47.425,13,2024-11-27 08:00:00,7053250.2024.11.27.8,QC,8,11.3,,Pluie,,99,,,11,5.3,,,,ILES DE LA MADELEINE A,2024-11-27T12:00:00,100.82,,,Rain,,,27,2024,27,11,5.4,17,,,7053250,2024
-61.778055555555554,47.425,10,2024-11-27 09:00:00,7053250.2024.11.27.9,QC,9,6.4,,"Bruine,Brouillard",,100,,,11,5.4,,,,ILES DE LA MADELEINE A,2024-11-27T13:00:00,100.84,,,"Drizzle,Fog",,,27,2024,27,11,5.4,20,,,7053250,2024
-61.778055555555554,47.425,9,2024-11-27 10:00:00,7053250.2024.11.27.10,QC,10,11.3,,Bruine,,98,,,11,5.4,,,,ILES DE LA MADELEINE A,2024-11-27T14:00:00,100.81,,,Drizzle,,,27,2024,27,11,5.6,19,,,7053250,2024
-61.778055555555554,47.425,12,2024-11-27 11:00:00,7053250.2024.11.27.11,QC,11,11.3,,Nuageux,,98,,,11,5.5,,,,ILES DE LA MADELEINE A,2024-11-27T15:00:00,100.72,,,Cloudy,,,27,2024,27,11,5.9,17,,,7053250,2024
-61.778055555555554,47.425,9,2024-11-27 12:00:00,7053250.2024.11.27.12,QC,12,8.1,,"Bruine,Brouillard",,100,,,11,5.8,,,,ILES DE LA MADELEINE A,2024-11-27T16:00:00,100.67,,,"Drizzle,Fog",,,27,2024,27,11,5.9,18,,,7053250,2024
-61.778055555555554,47.425,10,2024-11-27 13:00:00,7053250.2024.11.27.13,QC,13,8.1,,Brouillard,,98,,,11,5.4,,,,ILES DE LA MADELEINE A,2024-11-27T17:00:00,100.76,,,Fog,,,27,2024,27,11,5.7,20,,,7053250,2024
-61.778055555555554,47.425,13,2024-11-27 14:00:00,7053250.2024.11.27.14,QC,14,2.8,,"Bruine,Brouillard",,100,,,11,5.3,,,,ILES DE LA MADELEINE A,2024-11-27T18:00:00,100.68,,,"Drizzle,Fog",,,27,2024,27,11,5.3,23,,,7053250,2024
-61.778055555555554,47.425,10,2024-11-27 15:00:00,7053250.2024.11.27.15,QC,15,11.3,,ND,,98,,,11,5.0,,,,ILES DE LA MADELEINE A,2024-11-27T19:00:00,100.74,,,NA,,,27,2024,27,11,5.3,23,,,7053250,2024
-61.778055555555554,47.425,9,2024-11-27 16:00:00,7053250.2024.11.27.16,QC,16,32.2,,ND,,99,,,11,5.2,,,,ILES DE LA MADELEINE A,2024-11-27T20:00:00,100.71,,,NA,,,27,2024,27,11,5.3,26,,,7053250,2024
-61.778055555555554,47.425,10,2024-11-27 17:00:00,7053250.2024.11.27.17,QC,17,11.3,,Nuageux,,100,,,11,5.0,,,,ILES DE LA MADELEINE A,2024-11-27T21:00:00,100.68,,,Cloudy,,,27,2024,27,11,5.0,27,,,7053250,2024
-61.778055555555554,47.425,11,2024-11-27 18:00:00,7053250.2024.11.27.18,QC,18,24.1,,ND,,97,,,11,4.3,,,,ILES DE LA MADELEINE A,2024-11-27T22:00:00,100.73,,,NA,,,27,2024,27,11,4.8,29,,,7053250,2024
-61.778055555555554,47.425,7,2024-11-27 19:00:00,7053250.2024.11.27.19,QC,19,24.1,,ND,,93,,,11,3.6,,,,ILES DE LA MADELEINE A,2024-11-27T23:00:00,100.72,,,NA,,,27,2024,27,11,4.6,28,,,7053250,2024
-61.778055555555554,47.425,8,2024-11-27 20:00:00,7053250.2024.11.27.20,QC,20,24.1,,Nuageux,,99,,,11,3.4,,,,ILES DE LA MADELEINE A,2024-11-28T00:00:00,100.74,,,Cloudy,,,28,2024,27,11,3.6,24,,,7053250,2024
-61.778055555555554,47.425,11,2024-11-27 21:00:00,7053250.2024.11.27.21,QC,21,24.1,,ND,,95,,,11,3.0,,,,ILES DE LA MADELEINE A,2024-11-28T01:00:00,100.78,,,NA,,,28,2024,27,11,3.8,24,,,7053250,2024
-61.778055555555554,47.425,9,2024-11-27 22:00:00,7053250.2024.11.27.22,QC,22,24.1,,ND,,95,,,11,2.4,,,,ILES DE LA MADELEINE A,2024-11-28T02:00:00,100.8,,,NA,,,28,2024,27,11,3.1,24,,,7053250,2024
-61.778055555555554,47.425,10,2024-11-27 23:00:00,7053250.2024.11.27.23,QC,23,24.1,,Généralement nuageux,,96,,,11,2.8,,,,ILES DE LA MADELEINE A,2024-11-28T03:00:00,100.81,,,Mostly Cloudy,,,28,2024,27,11,3.3,23,,,7053250,2024
-61.778055555555554,47.425,18,2024-11-28 06:00:00,7053250.2024.11.28.6,QC,6,24.1,,ND,,81,,,11,0.6,,,,ILES DE LA MADELEINE A,2024-11-28T10:00:00,101.1,,,NA,,,28,2024,28,11,3.6,27,,,7053250,2024
-61.778055555555554,47.425,12,2024-11-28 07:00:00,7053250.2024.11.28.7,QC,7,24.1,,ND,,89,,,11,1.1,,,,ILES DE LA MADELEINE A,2024-11-28T11:00:00,101.16,,,NA,,,28,2024,28,11,2.7,24,,,7053250,2024
-61.778055555555554,47.425,19,2024-11-28 08:00:00,7053250.2024.11.28.8,QC,8,32.2,,Généralement nuageux,,81,,,11,0.1,,,,ILES DE LA MADELEINE A,2024-11-28T12:00:00,101.23,,,Mostly Cloudy,,,28,2024,28,11,3.1,28,,,7053250,2024
-61.778055555555554,47.425,22,2024-11-28 09:00:00,7053250.2024.11.28.9,QC,9,32.2,,ND,,77,,,11,0.3,,,,ILES DE LA MADELEINE A,2024-11-28T13:00:00,101.28,,,NA,,,28,2024,28,11,4.0,28,,,7053250,2024
-61.778055555555554,47.425,16,2024-11-28 10:00:00,7053250.2024.11.28.10,QC,10,32.2,,ND,,80,,,11,0.7,,,,ILES DE LA MADELEINE A,2024-11-28T14:00:00,101.31,,,NA,,,28,2024,28,11,3.9,28,,,7053250,2024
-61.778055555555554,47.425,17,2024-11-28 11:00:00,7053250.2024.11.28.11,QC,11,32.2,,Généralement nuageux,,74,,,11,0.1,,,,ILES DE LA MADELEINE A,2024-11-28T15:00:00,101.35,,,Mostly Cloudy,,,28,2024,28,11,4.3,28,,,7053250,2024
-61.778055555555554,47.425,21,2024-11-28 12:00:00,7053250.2024.11.28.12,QC,12,32.2,,ND,,70,,,11,-0.2,,,,ILES DE LA MADELEINE A,2024-11-28T16:00:00,101.4,,,NA,,,28,2024,28,11,4.9,27,,,7053250,2024
-61.778055555555554,47.425,19,2024-11-28 13:00:00,7053250.2024.11.28.13,QC,13,32.2,,ND,,68,,,11,-0.9,,,,ILES DE LA MADELEINE A,2024-11-28T17:00:00,101.36,,,NA,,,28,2024,28,11,4.6,27,,,7053250,2024
-61.778055555555554,47.425,13,2024-11-28 14:00:00,7053250.2024.11.28.14,QC,14,32.2,,Généralement nuageux,,70,,,11,-0.2,,,,ILES DE LA MADELEINE A,2024-11-28T18:00:00,101.33,,,Mostly Cloudy,,,28,2024,28,11,4.7,28,,,7053250,2024
-61.778055555555554,47.425,10,2024-11-28 15:00:00,7053250.2024.11.28.15,QC,15,32.2,,ND,,76,,,11,-0.2,,,,ILES DE LA MADELEINE A,2024-11-28T19:00:00,101.37,,,NA,,,28,2024,28,11,3.7,27,,,7053250,2024
-61.778055555555554,47.425,5,2024-11-28 16:00:00,7053250.2024.11.28.16,QC,16,32.2,,ND,,80,,,11,-0.3,,,,ILES DE LA MADELEINE A,2024-11-28T20:00:00,101.41,,,NA,,,28,2024,28,11,2.8,23,,,7053250,2024
-61.778055555555554,47.425,4,2024-11-28 17:00:00,7053250.2024.11.28.17,QC,17,24.1,,Généralement nuageux,,83,,,11,-0.3,,,,ILES DE LA MADELEINE A,2024-11-28T21:00:00,101.41,,,Mostly Cloudy,,,28,2024,28,11,2.2,20,,,7053250,2024
-61.778055555555554,47.425,7,2024-11-28 18:00:00,7053250.2024.11.28.18,QC,18,24.1,,ND,,87,,,11,-0.2,,,,ILES DE LA MADELEINE A,2024-11-28T22:00:00,101.44,,,NA,,,28,2024,28,11,1.8,20,,,7053250,2024
-61.778055555555554,47.425,8,2024-11-28 19:00:00,7053250.2024.11.28.19,QC,19,24.1,,ND,,86,,,11,0.0,,,,ILES DE LA MADELEINE A,2024-11-28T23:00:00,101.41,,,NA,,,28,2024,28,11,2.1,20,,,7053250,2024
-61.778055555555554,47.425,6,2024-11-28 20:00:00,7053250.2024.11.28.20,QC,20,24.1,,Généralement nuageux,,84,,,11,-0.1,,,,ILES DE LA MADELEINE A,2024-11-29T00:00:00,101.32,,,Mostly Cloudy,,,29,2024,28,11,2.2,16,,,7053250,2024
-61.778055555555554,47.425,13,2024-11-28 21:00:00,7053250.2024.11.28.21,QC,21,24.1,,ND,,82,,,11,0.5,,,,ILES DE LA MADELEINE A,2024-11-29T01:00:00,101.3,,,NA,,,29,2024,28,11,3.4,15,,,7053250,2024
-61.778055555555554,47.425,18,2024-11-28 22:00:00,7053250.2024.11.28.22,QC,22,24.1,,ND,,78,,,11,0.0,,,,ILES DE LA MADELEINE A,2024-11-29T02:00:00,101.25,,,NA,,,29,2024,28,11,3.4,13,,,7053250,2024
-61.778055555555554,47.425,17,2024-11-28 23:00:00,7053250.2024.11.28.23,QC,23,24.1,,Nuageux,,80,,,11,0.5,,,,ILES DE LA MADELEINE A,2024-11-29T03:00:00,101.06,,,Cloudy,,,29,2024,28,11,3.7,13,,,7053250,2024
