x,y,TEMP_FLAG,VISIBILITY_FLAG,LOCAL_DATE,LOCAL_HOUR,DEW_POINT_TEMP_FLAG,PROVINCE_CODE,PRECIP_AMOUNT_FLAG,STATION_NAME,WIND_DIRECTION,STATION_PRESSURE_FLAG,WEATHER_FRE_DESC,WIND_SPEED_FLAG,HUMIDEX,WIND_DIRECTION_FLAG,VISIBILITY,UTC_YEAR,LOCAL_DAY,UTC_MONTH,HUMIDEX_FLAG,UTC_DAY,UTC_DATE,STATION_PRESSURE,WEATHER_ENG_DESC,WINDCHILL_FLAG,DEW_POINT_TEMP,CLIMATE_IDENTIFIER,TEMP,LOCAL_YEAR,WINDCHILL,RELATIVE_HUMIDITY_FLAG,ID,WIND_SPEED,RELATIVE_HUMIDITY,PRECIP_AMOUNT,LOCAL_MONTH
-64.48333333333333,48.78333333333333,,,2024-05-13 08:00:00,8,,QC,,GASPE AIRPORT,24,,ND,,,,,2024,13,5,,13,2024-05-13T13:00:00,101.09,NA,,2.2,7052603,14.4,2024,,,7052603.2024.5.13.8,9,44,0,5
-64.48333333333333,48.78333333333333,,,2024-05-13 09:00:00,9,,QC,,GASPE AIRPORT,9,,ND,,,,,2024,13,5,,13,2024-05-13T14:00:00,101.08,NA,,2.1,7052603,16.5,2024,,,7052603.2024.5.13.9,8,38,0,5
-64.48333333333333,48.78333333333333,,,2024-05-13 10:00:00,10,,QC,,GASPE AIRPORT,9,,ND,,,,,2024,13,5,,13,2024-05-13T15:00:00,101.06,NA,,3.4,7052603,15.3,2024,,,7052603.2024.5.13.10,20,45,0,5
-64.48333333333333,48.78333333333333,,,2024-05-13 11:00:00,11,,QC,,GASPE AIRPORT,8,,ND,,,,,2024,13,5,,13,2024-05-13T16:00:00,101.04,NA,,1.5,7052603,16.6,2024,,,7052603.2024.5.13.11,23,36,0,5
-64.48333333333333,48.78333333333333,,,2024-05-13 12:00:00,12,,QC,,GASPE AIRPORT,8,,ND,,,,,2024,13,5,,13,2024-05-13T17:00:00,101.01,NA,,-0.2,7052603,16.1,2024,,,7052603.2024.5.13.12,29,33,0,5
-64.48333333333333,48.78333333333333,,,2024-05-13 13:00:00,13,,QC,,GASPE AIRPORT,8,,ND,,,,,2024,13,5,,13,2024-05-13T18:00:00,101.04,NA,,0.4,7052603,15.5,2024,,,7052603.2024.5.13.13,24,36,0,5
-64.48333333333333,48.78333333333333,,,2024-05-13 14:00:00,14,,QC,,GASPE AIRPORT,8,,ND,,,,,2024,13,5,,13,2024-05-13T19:00:00,101.02,NA,,0.7,7052603,16.8,2024,,,7052603.2024.5.13.14,20,34,0,5
-64.48333333333333,48.78333333333333,,,2024-05-13 15:00:00,15,,QC,,GASPE AIRPORT,8,,ND,,,,,2024,13,5,,13,2024-05-13T20:00:00,101.0,NA,,1.7,7052603,17.6,2024,,,7052603.2024.5.13.15,23,34,0,5
-64.48333333333333,48.78333333333333,,,2024-05-13 16:00:00,16,,QC,,GASPE AIRPORT,11,,ND,,,,,2024,13,5,,13,2024-05-13T21:00:00,101.01,NA,,1.4,7052603,18.4,2024,,,7052603.2024.5.13.16,16,32,0,5
-64.48333333333333,48.78333333333333,,,2024-05-13 17:00:00,17,,QC,,GASPE AIRPORT,8,,ND,,,,,2024,13,5,,13,2024-05-13T22:00:00,101.03,NA,,1.0,7052603,16.9,2024,,,7052603.2024.5.13.17,14,34,0,5
-64.48333333333333,48.78333333333333,,,2024-05-13 18:00:00,18,,QC,,GASPE AIRPORT,11,,ND,,,,,2024,13,5,,13,2024-05-13T23:00:00,101.07,NA,,2.0,7052603,15.2,2024,,,7052603.2024.5.13.18,14,41,0,5
-64.48333333333333,48.78333333333333,,,2024-05-13 19:00:00,19,,QC,,GASPE AIRPORT,2,,ND,,,,,2024,13,5,,14,2024-05-14T00:00:00,101.13,NA,,3.1,7052603,11.6,2024,,,7052603.2024.5.13.19,4,56,0,5
-64.48333333333333,48.78333333333333,,,2024-05-13 20:00:00,20,,QC,,GASPE AIRPORT,4,,ND,,,,,2024,13,5,,14,2024-05-14T01:00:00,101.19,NA,,4.1,7052603,8.5,2024,,,7052603.2024.5.13.20,7,74,0,5
-64.48333333333333,48.78333333333333,,,2024-05-13 21:00:00,21,,QC,,GASPE AIRPORT,22,,ND,,,,,2024,13,5,,14,2024-05-14T02:00:00,101.22,NA,,2.7,7052603,5.3,2024,,,7052603.2024.5.13.21,2,83,0,5
-64.48333333333333,48.78333333333333,,,2024-05-13 22:00:00,22,,QC,,GASPE AIRPORT,0,,ND,,,,,2024,13,5,,14,2024-05-14T03:00:00,101.23,NA,,2.7,7052603,4.4,2024,,,7052603.2024.5.13.22,1,89,0,5
-64.48333333333333,48.78333333333333,,,2024-05-13 23:00:00,23,,QC,,GASPE AIRPORT,22,,ND,,,,,2024,13,5,,14,2024-05-14T04:00:00,101.24,NA,,1.6,7052603,2.9,2024,,,7052603.2024.5.13.23,2,91,0,5
-64.48333333333333,48.78333333333333,,,2024-05-14 00:00:00,0,,QC,,GASPE AIRPORT,27,,ND,,,,,2024,14,5,,14,2024-05-14T05:00:00,101.25,NA,,0.5,7052603,1.6,2024,,,7052603.2024.5.14.0,5,93,0,5
-64.48333333333333,48.78333333333333,,,2024-05-14 01:00:00,1,,QC,,GASPE AIRPORT,28,,ND,,,,,2024,14,5,,14,2024-05-14T06:00:00,101.27,NA,,-0.1,7052603,0.9,2024,,,7052603.2024.5.14.1,6,93,0,5
-64.48333333333333,48.78333333333333,,,2024-05-14 02:00:00,2,,QC,,GASPE AIRPORT,25,,ND,,,,,2024,14,5,,14,2024-05-14T07:00:00,101.3,NA,,0.0,7052603,0.8,2024,,,7052603.2024.5.14.2,4,95,0,5
-64.48333333333333,48.78333333333333,,,2024-05-14 03:00:00,3,,QC,,GASPE AIRPORT,28,,ND,,,,,2024,14,5,,14,2024-05-14T08:00:00,101.29,NA,,-1.5,7052603,-0.6,2024,-3,,7052603.2024.5.14.3,6,93,0,5
-64.48333333333333,48.78333333333333,,,2024-05-14 04:00:00,4,,QC,,GASPE AIRPORT,26,,ND,,,,,2024,14,5,,14,2024-05-14T09:00:00,101.26,NA,,-0.9,7052603,-0.4,2024,-2,,7052603.2024.5.14.4,6,96,0,5
-64.48333333333333,48.78333333333333,,,2024-05-14 05:00:00,5,,QC,,GASPE AIRPORT,0,,ND,,,,,2024,14,5,,14,2024-05-14T10:00:00,101.3,NA,,0.8,7052603,2.8,2024,,,7052603.2024.5.14.5,0,87,0,5
-64.48333333333333,48.78333333333333,,,2024-05-14 06:00:00,6,,QC,,GASPE AIRPORT,12,,ND,,,,,2024,14,5,,14,2024-05-14T11:00:00,101.31,NA,,2.8,7052603,7.1,2024,,,7052603.2024.5.14.6,2,74,0,5
-64.48333333333333,48.78333333333333,,,2024-05-14 07:00:00,7,,QC,,GASPE AIRPORT,11,,ND,,,,,2024,14,5,,14,2024-05-14T12:00:00,101.32,NA,,3.6,7052603,10.8,2024,,,7052603.2024.5.14.7,6,61,0,5
-64.48333333333333,48.78333333333333,,,2024-05-14 08:00:00,8,,QC,,GASPE AIRPORT,9,,ND,,,,,2024,14,5,,14,2024-05-14T13:00:00,101.29,NA,,4.3,7052603,10.9,2024,,,7052603.2024.5.14.8,13,64,0,5
-64.48333333333333,48.78333333333333,,,2024-05-14 09:00:00,9,,QC,,GASPE AIRPORT,8,,ND,,,,,2024,14,5,,14,2024-05-14T14:00:00,101.28,NA,,5.8,7052603,14.1,2024,,,7052603.2024.5.14.9,20,57,0,5
-64.48333333333333,48.78333333333333,,,2024-05-14 10:00:00,10,,QC,,GASPE AIRPORT,8,,ND,,,,,2024,14,5,,14,2024-05-14T15:00:00,101.28,NA,,4.5,7052603,16.3,2024,,,7052603.2024.5.14.10,19,45,0,5
-64.48333333333333,48.78333333333333,,,2024-05-14 11:00:00,11,,QC,,GASPE AIRPORT,9,,ND,,,,,2024,14,5,,14,2024-05-14T16:00:00,101.22,NA,,3.5,7052603,18.1,2024,,,7052603.2024.5.14.11,16,38,0,5
-64.48333333333333,48.78333333333333,,,2024-05-14 12:00:00,12,,QC,,GASPE AIRPORT,12,,ND,,,,,2024,14,5,,14,2024-05-14T17:00:00,101.19,NA,,1.7,7052603,19.1,2024,,,7052603.2024.5.14.12,15,31,0,5
-64.48333333333333,48.78333333333333,,,2024-05-14 13:00:00,13,,QC,,GASPE AIRPORT,14,,ND,,,,,2024,14,5,,14,2024-05-14T18:00:00,101.19,NA,,1.5,7052603,18.8,2024,,,7052603.2024.5.14.13,23,31,0,5
-64.48333333333333,48.78333333333333,,,2024-05-14 14:00:00,14,,QC,,GASPE AIRPORT,15,,ND,,,,,2024,14,5,,14,2024-05-14T19:00:00,101.22,NA,,0.9,7052603,17.7,2024,,,7052603.2024.5.14.14,18,32,0,5
-64.48333333333333,48.78333333333333,,,2024-05-14 15:00:00,15,,QC,,GASPE AIRPORT,7,,ND,,,,,2024,14,5,,14,2024-05-14T20:00:00,101.2,NA,,3.6,7052603,13.4,2024,,,7052603.2024.5.14.15,19,51,0,5
-64.48333333333333,48.78333333333333,,,2024-05-14 16:00:00,16,,QC,,GASPE AIRPORT,6,,ND,,,,,2024,14,5,,14,2024-05-14T21:00:00,101.21,NA,,4.7,7052603,11.2,2024,,,7052603.2024.5.14.16,18,64,0,5
-64.48333333333333,48.78333333333333,,,2024-05-14 17:00:00,17,,QC,,GASPE AIRPORT,7,,ND,,,,,2024,14,5,,14,2024-05-14T22:00:00,101.23,NA,,4.2,7052603,10.5,2024,,,7052603.2024.5.14.17,17,65,0,5
-64.48333333333333,48.78333333333333,,,2024-05-14 18:00:00,18,,QC,,GASPE AIRPORT,7,,ND,,,,,2024,14,5,,14,2024-05-14T23:00:00,101.19,NA,,5.6,7052603,8.7,2024,,,7052603.2024.5.14.18,16,81,0,5
-64.48333333333333,48.78333333333333,,,2024-05-14 19:00:00,19,,QC,,GASPE AIRPORT,6,,ND,,,,,2024,14,5,,15,2024-05-15T00:00:00,101.18,NA,,4.7,7052603,8.8,2024,,,7052603.2024.5.14.19,10,76,0,5
-64.48333333333333,48.78333333333333,,,2024-05-14 20:00:00,20,,QC,,GASPE AIRPORT,9,,ND,,,,,2024,14,5,,15,2024-05-15T01:00:00,101.21,NA,,3.6,7052603,8.2,2024,,,7052603.2024.5.14.20,5,73,0,5
-64.48333333333333,48.78333333333333,,,2024-05-14 21:00:00,21,,QC,,GASPE AIRPORT,8,,ND,,,,,2024,14,5,,15,2024-05-15T02:00:00,101.19,NA,,3.2,7052603,7.9,2024,,,7052603.2024.5.14.21,9,73,0,5
-64.48333333333333,48.78333333333333,,,2024-05-14 22:00:00,22,,QC,,GASPE AIRPORT,1,,ND,,,,,2024,14,5,,15,2024-05-15T03:00:00,101.18,NA,,3.6,7052603,6.6,2024,,,7052603.2024.5.14.22,3,82,0,5
-64.48333333333333,48.78333333333333,,,2024-05-14 23:00:00,23,,QC,,GASPE AIRPORT,6,,ND,,,,,2024,14,5,,15,2024-05-15T04:00:00,101.15,NA,,4.1,7052603,7.0,2024,,,7052603.2024.5.14.23,2,82,0,5
-64.48333333333333,48.78333333333333,,,2024-05-15 00:00:00,0,,QC,,GASPE AIRPORT,0,,ND,,,,,2024,15,5,,15,2024-05-15T05:00:00,101.13,NA,,4.4,7052603,7.1,2024,,,7052603.2024.5.15.0,1,83,0,5
-64.48333333333333,48.78333333333333,,,2024-05-15 01:00:00,1,,QC,,GASPE AIRPORT,32,,ND,,,,,2024,15,5,,15,2024-05-15T06:00:00,101.11,NA,,4.5,7052603,6.8,2024,,,7052603.2024.5.15.1,3,85,0,5
-64.48333333333333,48.78333333333333,,,2024-05-15 02:00:00,2,,QC,,GASPE AIRPORT,26,,ND,,,,,2024,15,5,,15,2024-05-15T07:00:00,101.08,NA,,4.7,7052603,6.7,2024,,,7052603.2024.5.15.2,3,87,0,5
-64.48333333333333,48.78333333333333,,,2024-05-15 03:00:00,3,,QC,,GASPE AIRPORT,26,,ND,,,,,2024,15,5,,15,2024-05-15T08:00:00,101.03,NA,,4.7,7052603,6.7,2024,,,7052603.2024.5.15.3,4,87,0,5
-64.48333333333333,48.78333333333333,,,2024-05-15 04:00:00,4,,QC,,GASPE AIRPORT,30,,ND,,,,,2024,15,5,,15,2024-05-15T09:00:00,101.01,NA,,4.7,7052603,6.7,2024,,,7052603.2024.5.15.4,3,87,0,5
-64.48333333333333,48.78333333333333,,,2024-05-15 05:00:00,5,,QC,,GASPE AIRPORT,22,,ND,,,,,2024,15,5,,15,2024-05-15T10:00:00,101.02,NA,,4.5,7052603,7.7,2024,,,7052603.2024.5.15.5,1,80,0,5
-64.48333333333333,48.78333333333333,,,2024-05-15 06:00:00,6,,QC,,GASPE AIRPORT,3,,ND,,,,,2024,15,5,,15,2024-05-15T11:00:00,101.02,NA,,3.9,7052603,8.7,2024,,,7052603.2024.5.15.6,3,72,0,5
-64.48333333333333,48.78333333333333,,,2024-05-15 07:00:00,7,,QC,,GASPE AIRPORT,9,,ND,,,,,2024,15,5,,15,2024-05-15T12:00:00,100.98,NA,,4.5,7052603,9.7,2024,,,7052603.2024.5.15.7,9,70,0,5
-64.48333333333333,48.78333333333333,,,2024-05-15 08:00:00,8,,QC,,GASPE AIRPORT,9,,ND,,,,,2024,15,5,,15,2024-05-15T13:00:00,100.96,NA,,5.2,7052603,10.2,2024,,,7052603.2024.5.15.8,11,71,0,5
-64.48333333333333,48.78333333333333,,,2024-05-15 09:00:00,9,,QC,,GASPE AIRPORT,9,,ND,,,,,2024,15,5,,15,2024-05-15T14:00:00,100.92,NA,,5.0,7052603,11.3,2024,,,7052603.2024.5.15.9,19,65,0,5
-64.48333333333333,48.78333333333333,,,2024-05-15 10:00:00,10,,QC,,GASPE AIRPORT,7,,ND,,,,,2024,15,5,,15,2024-05-15T15:00:00,100.93,NA,,6.5,7052603,12.0,2024,,,7052603.2024.5.15.10,20,69,0,5
-64.48333333333333,48.78333333333333,,,2024-05-15 11:00:00,11,,QC,,GASPE AIRPORT,7,,ND,,,,,2024,15,5,,15,2024-05-15T16:00:00,100.89,NA,,7.1,7052603,11.1,2024,,,7052603.2024.5.15.11,28,77,0,5
-64.48333333333333,48.78333333333333,,,2024-05-15 12:00:00,12,,QC,,GASPE AIRPORT,7,,ND,,,,,2024,15,5,,15,2024-05-15T17:00:00,100.88,NA,,6.7,7052603,11.3,2024,,,7052603.2024.5.15.12,26,73,0,5
-64.48333333333333,48.78333333333333,,,2024-05-15 13:00:00,13,,QC,,GASPE AIRPORT,7,,ND,,,,,2024,15,5,,15,2024-05-15T18:00:00,100.9,NA,,6.5,7052603,10.8,2024,,,7052603.2024.5.15.13,22,75,0,5
-64.48333333333333,48.78333333333333,,,2024-05-15 14:00:00,14,,QC,,GASPE AIRPORT,7,,ND,,,,,2024,15,5,,15,2024-05-15T19:00:00,100.87,NA,,6.8,7052603,10.2,2024,,,7052603.2024.5.15.14,25,80,0,5
-64.48333333333333,48.78333333333333,,,2024-05-15 15:00:00,15,,QC,,GASPE AIRPORT,6,,ND,,,,,2024,15,5,,15,2024-05-15T20:00:00,100.85,NA,,6.4,7052603,10.7,2024,,,7052603.2024.5.15.15,18,75,0,5
-64.48333333333333,48.78333333333333,,,2024-05-15 16:00:00,16,,QC,,GASPE AIRPORT,7,,ND,,,,,2024,15,5,,15,2024-05-15T21:00:00,100.86,NA,,6.2,7052603,9.3,2024,,,7052603.2024.5.15.16,22,81,0,5
-64.48333333333333,48.78333333333333,,,2024-05-15 17:00:00,17,,QC,,GASPE AIRPORT,7,,ND,,,,,2024,15,5,,15,2024-05-15T22:00:00,100.85,NA,,5.9,7052603,8.9,2024,,,7052603.2024.5.15.17,21,82,0,5
-64.48333333333333,48.78333333333333,,,2024-05-15 18:00:00,18,,QC,,GASPE AIRPORT,8,,ND,,,,,2024,15,5,,15,2024-05-15T23:00:00,100.9,NA,,5.8,7052603,8.3,2024,,,7052603.2024.5.15.18,9,84,0,5
-64.48333333333333,48.78333333333333,,,2024-05-15 19:00:00,19,,QC,,GASPE AIRPORT,4,,ND,,,,,2024,15,5,,16,2024-05-16T00:00:00,100.95,NA,,5.5,7052603,7.0,2024,,,7052603.2024.5.15.19,6,90,0,5
-64.48333333333333,48.78333333333333,,,2024-05-15 20:00:00,20,,QC,,GASPE AIRPORT,32,,ND,,,,,2024,15,5,,16,2024-05-16T01:00:00,101.02,NA,,5.1,7052603,6.2,2024,,,7052603.2024.5.15.20,5,92,0,5
-64.48333333333333,48.78333333333333,,,2024-05-15 21:00:00,21,,QC,,GASPE AIRPORT,0,,ND,,,,,2024,15,5,,16,2024-05-16T02:00:00,101.01,NA,,3.4,7052603,4.4,2024,,,7052603.2024.5.15.21,1,93,0,5
-64.48333333333333,48.78333333333333,,,2024-05-15 22:00:00,22,,QC,,GASPE AIRPORT,0,,ND,,,,,2024,15,5,,16,2024-05-16T03:00:00,100.99,NA,,2.6,7052603,3.3,2024,,,7052603.2024.5.15.22,0,95,0,5
-64.48333333333333,48.78333333333333,,,2024-05-15 23:00:00,23,,QC,,GASPE AIRPORT,12,,ND,,,,,2024,15,5,,16,2024-05-16T04:00:00,101.0,NA,,3.3,7052603,3.5,2024,,,7052603.2024.5.15.23,2,98,0,5
-64.48333333333333,48.78333333333333,,,2024-05-16 00:00:00,0,,QC,,GASPE AIRPORT,27,,ND,,,,,2024,16,5,,16,2024-05-16T05:00:00,101.01,NA,,3.7,7052603,3.9,2024,,,7052603.2024.5.16.0,4,98,0,5
-64.48333333333333,48.78333333333333,,,2024-05-16 01:00:00,1,,QC,,GASPE AIRPORT,23,,ND,,,,,2024,16,5,,16,2024-05-16T06:00:00,100.99,NA,,4.4,7052603,4.6,2024,,,7052603.2024.5.16.1,3,98,0,5
-64.48333333333333,48.78333333333333,,,2024-05-16 02:00:00,2,,QC,,GASPE AIRPORT,27,,ND,,,,,2024,16,5,,16,2024-05-16T07:00:00,101.01,NA,,4.6,7052603,4.8,2024,,,7052603.2024.5.16.2,7,99,0,5
-64.48333333333333,48.78333333333333,,,2024-05-16 03:00:00,3,,QC,,GASPE AIRPORT,25,,ND,,,,,2024,16,5,,16,2024-05-16T08:00:00,101.01,NA,,4.2,7052603,4.4,2024,,,7052603.2024.5.16.3,6,99,0,5
-64.48333333333333,48.78333333333333,,,2024-05-16 04:00:00,4,,QC,,GASPE AIRPORT,22,,ND,,,,,2024,16,5,,16,2024-05-16T09:00:00,101.02,NA,,3.8,7052603,4.0,2024,,,7052603.2024.5.16.4,5,99,0,5
-64.48333333333333,48.78333333333333,,,2024-05-16 05:00:00,5,,QC,,GASPE AIRPORT,0,,ND,,,,,2024,16,5,,16,2024-05-16T10:00:00,101.06,NA,,4.7,7052603,4.9,2024,,,7052603.2024.5.16.5,0,99,0,5
-64.48333333333333,48.78333333333333,,,2024-05-16 06:00:00,6,,QC,,GASPE AIRPORT,19,,ND,,,,,2024,16,5,,16,2024-05-16T11:00:00,101.08,NA,,5.7,7052603,6.1,2024,,,7052603.2024.5.16.6,5,97,0,5
-64.48333333333333,48.78333333333333,,,2024-05-16 07:00:00,7,,QC,,GASPE AIRPORT,12,,ND,,,,,2024,16,5,,16,2024-05-16T12:00:00,101.12,NA,,6.4,7052603,7.3,2024,,,7052603.2024.5.16.7,4,94,0,5
-64.48333333333333,48.78333333333333,,,2024-05-16 08:00:00,8,,QC,,GASPE AIRPORT,8,,ND,,,,,2024,16,5,,16,2024-05-16T13:00:00,101.15,NA,,5.6,7052603,7.8,2024,,,7052603.2024.5.16.8,7,86,0,5
-64.48333333333333,48.78333333333333,,,2024-05-16 09:00:00,9,,QC,,GASPE AIRPORT,8,,ND,,,,,2024,16,5,,16,2024-05-16T14:00:00,101.21,NA,,6.5,7052603,8.0,2024,,,7052603.2024.5.16.9,7,90,0.4,5
-64.48333333333333,48.78333333333333,,,2024-05-16 10:00:00,10,,QC,,GASPE AIRPORT,8,,ND,,,,,2024,16,5,,16,2024-05-16T15:00:00,101.22,NA,,7.4,7052603,8.6,2024,,,7052603.2024.5.16.10,10,92,0.3,5
-64.48333333333333,48.78333333333333,,,2024-05-16 11:00:00,11,,QC,,GASPE AIRPORT,9,,ND,,,,,2024,16,5,,16,2024-05-16T16:00:00,101.19,NA,,7.9,7052603,10.4,2024,,,7052603.2024.5.16.11,9,84,0,5
-64.48333333333333,48.78333333333333,,,2024-05-16 12:00:00,12,,QC,,GASPE AIRPORT,8,,ND,,,,,2024,16,5,,16,2024-05-16T17:00:00,101.15,NA,,7.8,7052603,11.3,2024,,,7052603.2024.5.16.12,15,79,0,5
-64.48333333333333,48.78333333333333,,,2024-05-16 13:00:00,13,,QC,,GASPE AIRPORT,8,,ND,,,,,2024,16,5,,16,2024-05-16T18:00:00,101.13,NA,,7.7,7052603,12.4,2024,,,7052603.2024.5.16.13,19,73,0,5
-64.48333333333333,48.78333333333333,,,2024-05-16 14:00:00,14,,QC,,GASPE AIRPORT,7,,ND,,,,,2024,16,5,,16,2024-05-16T19:00:00,101.11,NA,,7.3,7052603,12.3,2024,,,7052603.2024.5.16.14,18,72,0,5
-64.48333333333333,48.78333333333333,,,2024-05-16 15:00:00,15,,QC,,GASPE AIRPORT,7,,ND,,,,,2024,16,5,,16,2024-05-16T20:00:00,101.12,NA,,6.8,7052603,13.2,2024,,,7052603.2024.5.16.15,19,65,0,5
-64.48333333333333,48.78333333333333,,,2024-05-16 16:00:00,16,,QC,,GASPE AIRPORT,7,,ND,,,,,2024,16,5,,16,2024-05-16T21:00:00,101.14,NA,,7.1,7052603,12.5,2024,,,7052603.2024.5.16.16,23,70,0,5
-64.48333333333333,48.78333333333333,,,2024-05-16 17:00:00,17,,QC,,GASPE AIRPORT,7,,ND,,,,,2024,16,5,,16,2024-05-16T22:00:00,101.16,NA,,6.4,7052603,10.9,2024,,,7052603.2024.5.16.17,20,74,0,5
-64.48333333333333,48.78333333333333,,,2024-05-16 18:00:00,18,,QC,,GASPE AIRPORT,10,,ND,,,,,2024,16,5,,16,2024-05-16T23:00:00,101.21,NA,,6.3,7052603,9.0,2024,,,7052603.2024.5.16.18,9,83,0,5
-64.48333333333333,48.78333333333333,,,2024-05-16 19:00:00,19,,QC,,GASPE AIRPORT,10,,ND,,,,,2024,16,5,,17,2024-05-17T00:00:00,101.3,NA,,6.6,7052603,8.3,2024,,,7052603.2024.5.16.19,2,89,0,5
-64.48333333333333,48.78333333333333,,,2024-05-16 20:00:00,20,,QC,,GASPE AIRPORT,2,,ND,,,,,2024,16,5,,17,2024-05-17T01:00:00,101.33,NA,,6.4,7052603,7.9,2024,,,7052603.2024.5.16.20,3,90,0,5
-64.48333333333333,48.78333333333333,,,2024-05-16 21:00:00,21,,QC,,GASPE AIRPORT,0,,ND,,,,,2024,16,5,,17,2024-05-17T02:00:00,101.32,NA,,5.3,7052603,6.3,2024,,,7052603.2024.5.16.21,1,93,0,5
-64.48333333333333,48.78333333333333,,,2024-05-16 22:00:00,22,,QC,,GASPE AIRPORT,0,,ND,,,,,2024,16,5,,17,2024-05-17T03:00:00,101.33,NA,,3.3,7052603,4.1,2024,,,7052603.2024.5.16.22,1,94,0,5
-64.48333333333333,48.78333333333333,,,2024-05-16 23:00:00,23,,QC,,GASPE AIRPORT,29,,ND,,,,,2024,16,5,,17,2024-05-17T04:00:00,101.31,NA,,2.9,7052603,3.5,2024,,,7052603.2024.5.16.23,3,96,0,5
-64.48333333333333,48.78333333333333,,,2024-05-17 00:00:00,0,,QC,,GASPE AIRPORT,34,,ND,,,,,2024,17,5,,17,2024-05-17T05:00:00,101.34,NA,,2.1,7052603,2.6,2024,,,7052603.2024.5.17.0,1,96,0,5
-64.48333333333333,48.78333333333333,,,2024-05-17 01:00:00,1,,QC,,GASPE AIRPORT,26,,ND,,,,,2024,17,5,,17,2024-05-17T06:00:00,101.34,NA,,2.3,7052603,2.7,2024,,,7052603.2024.5.17.1,2,97,0,5
-64.48333333333333,48.78333333333333,,,2024-05-17 02:00:00,2,,QC,,GASPE AIRPORT,27,,ND,,,,,2024,17,5,,17,2024-05-17T07:00:00,101.35,NA,,1.7,7052603,2.2,2024,,,7052603.2024.5.17.2,7,97,0,5
-64.48333333333333,48.78333333333333,,,2024-05-17 03:00:00,3,,QC,,GASPE AIRPORT,25,,ND,,,,,2024,17,5,,17,2024-05-17T08:00:00,101.4,NA,,1.0,7052603,1.5,2024,,,7052603.2024.5.17.3,3,97,0,5
-64.48333333333333,48.78333333333333,,,2024-05-17 04:00:00,4,,QC,,GASPE AIRPORT,31,,ND,,,,,2024,17,5,,17,2024-05-17T09:00:00,101.43,NA,,1.0,7052603,1.4,2024,,,7052603.2024.5.17.4,4,97,0,5
-64.48333333333333,48.78333333333333,,,2024-05-17 05:00:00,5,,QC,,GASPE AIRPORT,28,,ND,,,,,2024,17,5,,17,2024-05-17T10:00:00,101.5,NA,,4.4,7052603,5.1,2024,,,7052603.2024.5.17.5,4,95,0,5
-64.48333333333333,48.78333333333333,,,2024-05-17 06:00:00,6,,QC,,GASPE AIRPORT,22,,ND,,,,,2024,17,5,,17,2024-05-17T11:00:00,101.54,NA,,6.9,7052603,9.1,2024,,,7052603.2024.5.17.6,4,86,0,5
-64.48333333333333,48.78333333333333,,,2024-05-17 07:00:00,7,,QC,,GASPE AIRPORT,21,,ND,,,,,2024,17,5,,17,2024-05-17T12:00:00,101.57,NA,,8.4,7052603,13.0,2024,,,7052603.2024.5.17.7,3,73,0,5
-64.48333333333333,48.78333333333333,,,2024-05-17 08:00:00,8,,QC,,GASPE AIRPORT,22,,ND,,,,,2024,17,5,,17,2024-05-17T13:00:00,101.58,NA,,8.4,7052603,16.3,2024,,,7052603.2024.5.17.8,4,59,0,5
-64.48333333333333,48.78333333333333,,,2024-05-17 09:00:00,9,,QC,,GASPE AIRPORT,8,,ND,,,,,2024,17,5,,17,2024-05-17T14:00:00,101.6,NA,,6.8,7052603,18.3,2024,,,7052603.2024.5.17.9,5,47,0,5
-64.48333333333333,48.78333333333333,,,2024-05-17 10:00:00,10,,QC,,GASPE AIRPORT,9,,ND,,,,,2024,17,5,,17,2024-05-17T15:00:00,101.61,NA,,7.9,7052603,16.9,2024,,,7052603.2024.5.17.10,16,55,0,5
-64.48333333333333,48.78333333333333,,,2024-05-17 11:00:00,11,,QC,,GASPE AIRPORT,8,,ND,,,,,2024,17,5,,17,2024-05-17T16:00:00,101.6,NA,,7.6,7052603,17.0,2024,,,7052603.2024.5.17.11,16,54,0,5
-64.48333333333333,48.78333333333333,,,2024-05-17 12:00:00,12,,QC,,GASPE AIRPORT,7,,ND,,,,,2024,17,5,,17,2024-05-17T17:00:00,101.59,NA,,8.1,7052603,18.1,2024,,,7052603.2024.5.17.12,18,52,0,5
-64.48333333333333,48.78333333333333,,,2024-05-17 13:00:00,13,,QC,,GASPE AIRPORT,7,,ND,,,,,2024,17,5,,17,2024-05-17T18:00:00,101.57,NA,,5.7,7052603,18.1,2024,,,7052603.2024.5.17.13,20,44,0,5
-64.48333333333333,48.78333333333333,,,2024-05-17 14:00:00,14,,QC,,GASPE AIRPORT,8,,ND,,,,,2024,17,5,,17,2024-05-17T19:00:00,101.55,NA,,6.8,7052603,18.6,2024,,,7052603.2024.5.17.14,22,46,0,5
-64.48333333333333,48.78333333333333,,,2024-05-17 15:00:00,15,,QC,,GASPE AIRPORT,7,,ND,,,,,2024,17,5,,17,2024-05-17T20:00:00,101.54,NA,,7.3,7052603,16.6,2024,,,7052603.2024.5.17.15,19,54,0,5
-64.48333333333333,48.78333333333333,,,2024-05-17 16:00:00,16,,QC,,GASPE AIRPORT,9,,ND,,,,,2024,17,5,,17,2024-05-17T21:00:00,101.56,NA,,8.0,7052603,15.2,2024,,,7052603.2024.5.17.16,16,62,0,5
