x,y,RELATIVE_HUMIDITY_FLAG,PRECIP_AMOUNT,UTC_DATE,LOCAL_MONTH,VISIBILITY,WIND_DIRECTION,DEW_POINT_TEMP_FLAG,UTC_DAY,STATION_NAME,LOCAL_DAY,HUMIDEX_FLAG,ID,WIND_SPEED,WIND_SPEED_FLAG,UTC_MONTH,WINDCHILL,STATION_PRESSURE,WEATHER_ENG_DESC,RELATIVE_HUMIDITY,WEATHER_FRE_DESC,LOCAL_DATE,CLIMATE_IDENTIFIER,PRECIP_AMOUNT_FLAG,LOCAL_HOUR,WIND_DIRECTION_FLAG,WINDCHILL_FLAG,HUMIDEX,STATION_PRESSURE_FLAG,VISIBILITY_FLAG,UTC_YEAR,TEMP,TEMP_FLAG,PROVINCE_CODE,DEW_POINT_TEMP,LOCAL_YEAR
-57.18611111111111,51.441944444444445,,,2024-06-17T18:00:00,6,24.1,23,,17,LOURDES DE BLANC SABLON A,17,,7040815.2024.6.17.14,46,,6,,100.89,Mostly Cloudy,84,Généralement nuageux,2024-06-17 14:00:00,7040815,,14,,,,,,2024,10.6,,QC,8.1,2024
-57.18611111111111,51.441944444444445,,,2024-06-17T19:00:00,6,24.1,23,,17,LOURDES DE BLANC SABLON A,17,,7040815.2024.6.17.15,18,,6,,100.9,NA,81,ND,2024-06-17 15:00:00,7040815,,15,,,,,,2024,11.2,,QC,8.1,2024
-57.18611111111111,51.441944444444445,,,2024-06-17T20:00:00,6,24.1,23,,17,LOURDES DE BLANC SABLON A,17,,7040815.2024.6.17.16,18,,6,,100.92,NA,78,ND,2024-06-17 16:00:00,7040815,,16,,,,,,2024,11.3,,QC,7.7,2024
-57.18611111111111,51.441944444444445,,,2024-06-17T21:00:00,6,24.1,23,,17,LOURDES DE BLANC SABLON A,17,,7040815.2024.6.17.17,18,,6,,100.95,Mostly Cloudy,84,Généralement nuageux,2024-06-17 17:00:00,7040815,,17,,,,,,2024,10.3,,QC,7.8,2024
-57.18611111111111,51.441944444444445,,,2024-06-17T22:00:00,6,24.1,23,,17,LOURDES DE BLANC SABLON A,17,,7040815.2024.6.17.18,8,,6,,100.94,NA,88,ND,2024-06-17 18:00:00,7040815,,18,,,,,,2024,9.6,,QC,7.7,2024
-57.18611111111111,51.441944444444445,,,2024-06-17T23:00:00,6,19.3,23,,17,LOURDES DE BLANC SABLON A,17,,7040815.2024.6.17.19,9,,6,,100.97,NA,90,ND,2024-06-17 19:00:00,7040815,,19,,,,,,2024,9.3,,QC,7.7,2024
-57.18611111111111,51.441944444444445,,,2024-06-18T00:00:00,6,16.1,23,,18,LOURDES DE BLANC SABLON A,17,,7040815.2024.6.17.20,9,,6,,100.97,Cloudy,94,Nuageux,2024-06-17 20:00:00,7040815,,20,,,,,,2024,8.9,,QC,8.0,2024
-57.18611111111111,51.441944444444445,,,2024-06-18T01:00:00,6,16.1,23,,18,LOURDES DE BLANC SABLON A,17,,7040815.2024.6.17.21,9,,6,,101.01,Rain,97,Pluie,2024-06-17 21:00:00,7040815,,21,,,,,,2024,8.7,,QC,8.2,2024
-57.18611111111111,51.441944444444445,,,2024-06-18T02:00:00,6,16.1,23,,18,LOURDES DE BLANC SABLON A,17,,7040815.2024.6.17.22,9,,6,,101.02,Rain,98,Pluie,2024-06-17 22:00:00,7040815,,22,,,,,,2024,8.7,,QC,8.5,2024
-57.18611111111111,51.441944444444445,,,2024-06-18T03:00:00,6,16.1,23,,18,LOURDES DE BLANC SABLON A,17,,7040815.2024.6.17.23,5,,6,,101.01,Rain,99,Pluie,2024-06-17 23:00:00,7040815,,23,,,,,,2024,8.8,,QC,8.6,2024
-57.18611111111111,51.441944444444445,,,2024-06-18T04:00:00,6,19.3,23,,18,LOURDES DE BLANC SABLON A,18,,7040815.2024.6.18.0,5,,6,,100.94,NA,98,ND,2024-06-18 00:00:00,7040815,,0,,,,,,2024,8.7,,QC,8.4,2024
-57.18611111111111,51.441944444444445,,,2024-06-18T05:00:00,6,24.1,23,,18,LOURDES DE BLANC SABLON A,18,,7040815.2024.6.18.1,8,,6,,100.88,NA,98,ND,2024-06-18 01:00:00,7040815,,1,,,,,,2024,8.7,,QC,8.4,2024
-57.18611111111111,51.441944444444445,,,2024-06-18T06:00:00,6,24.1,23,,18,LOURDES DE BLANC SABLON A,18,,7040815.2024.6.18.2,9,,6,,100.86,Cloudy,98,Nuageux,2024-06-18 02:00:00,7040815,,2,,,,,,2024,8.4,,QC,8.1,2024
-57.18611111111111,51.441944444444445,,,2024-06-18T07:00:00,6,24.1,23,,18,LOURDES DE BLANC SABLON A,18,,7040815.2024.6.18.3,9,,6,,100.88,Rain,99,Pluie,2024-06-18 03:00:00,7040815,,3,,,,,,2024,8.5,,QC,8.4,2024
-57.18611111111111,51.441944444444445,,,2024-06-18T08:00:00,6,24.1,23,,18,LOURDES DE BLANC SABLON A,18,,7040815.2024.6.18.4,9,,6,,100.85,NA,96,ND,2024-06-18 04:00:00,7040815,,4,,,,,,2024,8.6,,QC,8.1,2024
-57.18611111111111,51.441944444444445,,,2024-06-18T09:00:00,6,19.3,23,,18,LOURDES DE BLANC SABLON A,18,,7040815.2024.6.18.5,11,,6,,100.84,Cloudy,95,Nuageux,2024-06-18 05:00:00,7040815,,5,,,,,,2024,8.7,,QC,8.0,2024
-57.18611111111111,51.441944444444445,,,2024-06-18T10:00:00,6,12.9,23,,18,LOURDES DE BLANC SABLON A,18,,7040815.2024.6.18.6,15,,6,,100.88,NA,94,ND,2024-06-18 06:00:00,7040815,,6,,,,,,2024,9.3,,QC,8.4,2024
-57.18611111111111,51.441944444444445,,,2024-06-18T11:00:00,6,16.1,23,,18,LOURDES DE BLANC SABLON A,18,,7040815.2024.6.18.7,15,,6,,100.84,Rain,96,Pluie,2024-06-18 07:00:00,7040815,,7,,,,,,2024,9.6,,QC,9.1,2024
-57.18611111111111,51.441944444444445,,,2024-06-18T12:00:00,6,16.1,23,,18,LOURDES DE BLANC SABLON A,18,,7040815.2024.6.18.8,22,,6,,100.84,Mostly Cloudy,95,Généralement nuageux,2024-06-18 08:00:00,7040815,,8,,,,,,2024,9.5,,QC,8.7,2024
-57.18611111111111,51.441944444444445,,,2024-06-18T13:00:00,6,16.1,23,,18,LOURDES DE BLANC SABLON A,18,,7040815.2024.6.18.9,22,,6,,100.86,NA,91,ND,2024-06-18 09:00:00,7040815,,9,,,,,,2024,9.9,,QC,8.4,2024
-57.18611111111111,51.441944444444445,,,2024-06-18T14:00:00,6,12.9,23,,18,LOURDES DE BLANC SABLON A,18,,7040815.2024.6.18.10,18,,6,,100.87,NA,92,ND,2024-06-18 10:00:00,7040815,,10,,,,,,2024,9.6,,QC,8.3,2024
-57.18611111111111,51.441944444444445,,,2024-06-18T15:00:00,6,9.7,23,,18,LOURDES DE BLANC SABLON A,18,,7040815.2024.6.18.11,28,,6,,100.89,Fog,85,Brouillard,2024-06-18 11:00:00,7040815,,11,,,,,,2024,10.6,,QC,8.1,2024
-57.18611111111111,51.441944444444445,,,2024-06-18T16:00:00,6,9.7,23,,18,LOURDES DE BLANC SABLON A,18,,7040815.2024.6.18.12,32,,6,,100.86,Fog,86,Brouillard,2024-06-18 12:00:00,7040815,,12,,,,,,2024,10.7,,QC,8.4,2024
-57.18611111111111,51.441944444444445,,,2024-06-18T17:00:00,6,12.9,23,,18,LOURDES DE BLANC SABLON A,18,,7040815.2024.6.18.13,34,,6,,100.83,NA,85,ND,2024-06-18 13:00:00,7040815,,13,,,,,,2024,11.0,,QC,8.5,2024
-57.18611111111111,51.441944444444445,,,2024-06-18T18:00:00,6,11.3,23,,18,LOURDES DE BLANC SABLON A,18,,7040815.2024.6.18.14,43,,6,,100.9,Cloudy,83,Nuageux,2024-06-18 14:00:00,7040815,,14,,,,,,2024,11.3,,QC,8.6,2024
-57.18611111111111,51.441944444444445,,,2024-06-18T19:00:00,6,11.3,23,,18,LOURDES DE BLANC SABLON A,18,,7040815.2024.6.18.15,41,,6,,100.94,NA,85,ND,2024-06-18 15:00:00,7040815,,15,,,,,,2024,11.2,,QC,8.7,2024
-57.18611111111111,51.441944444444445,,,2024-06-18T20:00:00,6,11.3,23,,18,LOURDES DE BLANC SABLON A,18,,7040815.2024.6.18.16,37,,6,,100.99,NA,87,ND,2024-06-18 16:00:00,7040815,,16,,,,,,2024,10.8,,QC,8.7,2024
-57.18611111111111,51.441944444444445,,,2024-06-18T21:00:00,6,8.1,23,,18,LOURDES DE BLANC SABLON A,18,,7040815.2024.6.18.17,28,,6,,101.01,Fog,89,Brouillard,2024-06-18 17:00:00,7040815,,17,,,,,,2024,10.3,,QC,8.6,2024
-57.18611111111111,51.441944444444445,,,2024-06-18T22:00:00,6,8.1,23,,18,LOURDES DE BLANC SABLON A,18,,7040815.2024.6.18.18,22,,6,,100.99,Fog,91,Brouillard,2024-06-18 18:00:00,7040815,,18,,,,,,2024,10.3,,QC,8.9,2024
-57.18611111111111,51.441944444444445,,,2024-06-18T23:00:00,6,12.9,23,,18,LOURDES DE BLANC SABLON A,18,,7040815.2024.6.18.19,9,,6,,101.06,NA,93,ND,2024-06-18 19:00:00,7040815,,19,,,,,,2024,10.1,,QC,8.9,2024
-57.18611111111111,51.441944444444445,,,2024-06-19T00:00:00,6,16.1,23,,19,LOURDES DE BLANC SABLON A,18,,7040815.2024.6.18.20,9,,6,,101.13,Mainly Clear,94,Généralement dégagé,2024-06-18 20:00:00,7040815,,20,,,,,,2024,9.7,,QC,8.7,2024
-57.18611111111111,51.441944444444445,,,2024-06-19T01:00:00,6,16.1,5,,19,LOURDES DE BLANC SABLON A,18,,7040815.2024.6.18.21,8,,6,,101.22,NA,98,ND,2024-06-18 21:00:00,7040815,,21,,,,,,2024,8.7,,QC,8.4,2024
-57.18611111111111,51.441944444444445,,,2024-06-19T02:00:00,6,16.1,5,,19,LOURDES DE BLANC SABLON A,18,,7040815.2024.6.18.22,9,,6,,101.29,NA,100,ND,2024-06-18 22:00:00,7040815,,22,,,,,,2024,7.1,,QC,7.1,2024
-57.18611111111111,51.441944444444445,,,2024-06-19T03:00:00,6,4.8,5,,19,LOURDES DE BLANC SABLON A,18,,7040815.2024.6.18.23,9,,6,,101.31,Fog,100,Brouillard,2024-06-18 23:00:00,7040815,,23,,,,,,2024,7.2,,QC,7.2,2024
-57.18611111111111,51.441944444444445,,,2024-06-19T04:00:00,6,0.8,5,,19,LOURDES DE BLANC SABLON A,19,,7040815.2024.6.19.0,9,,6,,101.39,Fog,100,Brouillard,2024-06-19 00:00:00,7040815,,0,,,,,,2024,6.9,,QC,6.9,2024
-57.18611111111111,51.441944444444445,,,2024-06-19T05:00:00,6,0.4,5,,19,LOURDES DE BLANC SABLON A,19,,7040815.2024.6.19.1,9,,6,,101.46,Fog,100,Brouillard,2024-06-19 01:00:00,7040815,,1,,,,,,2024,7.5,,QC,7.5,2024
-57.18611111111111,51.441944444444445,,,2024-06-19T06:00:00,6,0.2,5,,19,LOURDES DE BLANC SABLON A,19,,7040815.2024.6.19.2,9,,6,,101.45,Fog,100,Brouillard,2024-06-19 02:00:00,7040815,,2,,,,,,2024,7.5,,QC,7.5,2024
-57.18611111111111,51.441944444444445,,,2024-06-19T07:00:00,6,0.2,5,,19,LOURDES DE BLANC SABLON A,19,,7040815.2024.6.19.3,5,,6,,101.57,Fog,100,Brouillard,2024-06-19 03:00:00,7040815,,3,,,,,,2024,6.2,,QC,6.2,2024
-57.18611111111111,51.441944444444445,,,2024-06-19T08:00:00,6,0.2,5,,19,LOURDES DE BLANC SABLON A,19,,7040815.2024.6.19.4,5,,6,,101.6,Fog,100,Brouillard,2024-06-19 04:00:00,7040815,,4,,,,,,2024,6.5,,QC,6.5,2024
-57.18611111111111,51.441944444444445,,,2024-06-19T09:00:00,6,16.1,5,,19,LOURDES DE BLANC SABLON A,19,,7040815.2024.6.19.5,4,,6,,101.63,Mainly Clear,100,Généralement dégagé,2024-06-19 05:00:00,7040815,,5,,,,,,2024,8.5,,QC,8.5,2024
-57.18611111111111,51.441944444444445,,,2024-06-19T10:00:00,6,16.1,23,,19,LOURDES DE BLANC SABLON A,19,,7040815.2024.6.19.6,8,,6,,101.68,NA,98,ND,2024-06-19 06:00:00,7040815,,6,,,,,,2024,9.4,,QC,9.2,2024
-57.18611111111111,51.441944444444445,,,2024-06-19T11:00:00,6,24.1,9,,19,LOURDES DE BLANC SABLON A,19,,7040815.2024.6.19.7,15,,6,,101.63,NA,87,ND,2024-06-19 07:00:00,7040815,,7,,,,,,2024,11.9,,QC,9.9,2024
-57.18611111111111,51.441944444444445,,,2024-06-19T12:00:00,6,24.1,18,,19,LOURDES DE BLANC SABLON A,19,,7040815.2024.6.19.8,9,,6,,101.63,Mostly Cloudy,80,Généralement nuageux,2024-06-19 08:00:00,7040815,,8,,,,,,2024,11.7,,QC,8.4,2024
-57.18611111111111,51.441944444444445,,,2024-06-19T13:00:00,6,24.1,23,,19,LOURDES DE BLANC SABLON A,19,,7040815.2024.6.19.9,9,,6,,101.56,NA,75,ND,2024-06-19 09:00:00,7040815,,9,,,,,,2024,14.5,,QC,10.1,2024
-57.18611111111111,51.441944444444445,,,2024-06-19T14:00:00,6,24.1,23,,19,LOURDES DE BLANC SABLON A,19,,7040815.2024.6.19.10,9,,6,,101.51,NA,78,ND,2024-06-19 10:00:00,7040815,,10,,,,,,2024,14.4,,QC,10.6,2024
-57.18611111111111,51.441944444444445,,,2024-06-19T15:00:00,6,24.1,23,,19,LOURDES DE BLANC SABLON A,19,,7040815.2024.6.19.11,9,,6,,101.44,Cloudy,75,Nuageux,2024-06-19 11:00:00,7040815,,11,,,,,,2024,15.1,,QC,10.7,2024
-57.18611111111111,51.441944444444445,,,2024-06-19T16:00:00,6,24.1,23,,19,LOURDES DE BLANC SABLON A,19,,7040815.2024.6.19.12,15,,6,,101.38,NA,82,ND,2024-06-19 12:00:00,7040815,,12,,,,,,2024,13.5,,QC,10.4,2024
-57.18611111111111,51.441944444444445,,,2024-06-19T17:00:00,6,24.1,23,,19,LOURDES DE BLANC SABLON A,19,,7040815.2024.6.19.13,15,,6,,101.27,Rain,81,Pluie,2024-06-19 13:00:00,7040815,,13,,,,,,2024,15.1,,QC,11.8,2024
-57.18611111111111,51.441944444444445,,,2024-06-19T18:00:00,6,2.4,23,,19,LOURDES DE BLANC SABLON A,19,,7040815.2024.6.19.14,15,,6,,101.14,Fog,100,Brouillard,2024-06-19 14:00:00,7040815,,14,,,,,,2024,13.2,,QC,13.2,2024
-57.18611111111111,51.441944444444445,,,2024-06-19T19:00:00,6,1.6,23,,19,LOURDES DE BLANC SABLON A,19,,7040815.2024.6.19.15,15,,6,,101.06,Fog,99,Brouillard,2024-06-19 15:00:00,7040815,,15,,,,,,2024,12.4,,QC,12.2,2024
-57.18611111111111,51.441944444444445,,,2024-06-19T20:00:00,6,0.8,23,,19,LOURDES DE BLANC SABLON A,19,,7040815.2024.6.19.16,18,,6,,101.02,Fog,100,Brouillard,2024-06-19 16:00:00,7040815,,16,,,,,,2024,10.7,,QC,10.7,2024
-57.18611111111111,51.441944444444445,,,2024-06-19T21:00:00,6,0.4,23,,19,LOURDES DE BLANC SABLON A,19,,7040815.2024.6.19.17,18,,6,,100.95,Fog,100,Brouillard,2024-06-19 17:00:00,7040815,,17,,,,,,2024,10.3,,QC,10.3,2024
-57.18611111111111,51.441944444444445,,,2024-06-19T22:00:00,6,0.2,23,,19,LOURDES DE BLANC SABLON A,19,,7040815.2024.6.19.18,13,,6,,100.83,"Drizzle,Fog",100,"Bruine,Brouillard",2024-06-19 18:00:00,7040815,,18,,,,,,2024,9.8,,QC,9.8,2024
-57.18611111111111,51.441944444444445,,,2024-06-19T23:00:00,6,0.2,23,,19,LOURDES DE BLANC SABLON A,19,,7040815.2024.6.19.19,9,,6,,100.75,"Drizzle,Fog",100,"Bruine,Brouillard",2024-06-19 19:00:00,7040815,,19,,,,,,2024,10.3,,QC,10.3,2024
-57.18611111111111,51.441944444444445,,,2024-06-20T00:00:00,6,0.2,23,,20,LOURDES DE BLANC SABLON A,19,,7040815.2024.6.19.20,9,,6,,100.71,"Drizzle,Fog",100,"Bruine,Brouillard",2024-06-19 20:00:00,7040815,,20,,,,,,2024,10.1,,QC,10.1,2024
-57.18611111111111,51.441944444444445,,,2024-06-20T01:00:00,6,0.2,23,,20,LOURDES DE BLANC SABLON A,19,,7040815.2024.6.19.21,9,,6,,100.69,"Drizzle,Fog",100,"Bruine,Brouillard",2024-06-19 21:00:00,7040815,,21,,,,,,2024,10.1,,QC,10.1,2024
-57.18611111111111,51.441944444444445,,,2024-06-20T02:00:00,6,0.2,23,,20,LOURDES DE BLANC SABLON A,19,,7040815.2024.6.19.22,5,,6,,100.62,"Drizzle,Fog",100,"Bruine,Brouillard",2024-06-19 22:00:00,7040815,,22,,,,,,2024,10.0,,QC,10.0,2024
-57.18611111111111,51.441944444444445,,,2024-06-20T03:00:00,6,0.2,23,,20,LOURDES DE BLANC SABLON A,19,,7040815.2024.6.19.23,5,,6,,100.58,"Drizzle,Fog",100,"Bruine,Brouillard",2024-06-19 23:00:00,7040815,,23,,,,,,2024,9.7,,QC,9.7,2024
-57.18611111111111,51.441944444444445,,,2024-06-20T04:00:00,6,0.2,23,,20,LOURDES DE BLANC SABLON A,20,,7040815.2024.6.20.0,5,,6,,100.47,"Drizzle,Fog",100,"Bruine,Brouillard",2024-06-20 00:00:00,7040815,,0,,,,,,2024,9.2,,QC,9.2,2024
-57.18611111111111,51.441944444444445,,,2024-06-20T05:00:00,6,0.2,23,,20,LOURDES DE BLANC SABLON A,20,,7040815.2024.6.20.1,5,,6,,100.33,"Drizzle,Fog",100,"Bruine,Brouillard",2024-06-20 01:00:00,7040815,,1,,,,,,2024,9.3,,QC,9.3,2024
-57.18611111111111,51.441944444444445,,,2024-06-20T06:00:00,6,0.2,23,,20,LOURDES DE BLANC SABLON A,20,,7040815.2024.6.20.2,9,,6,,100.21,"Drizzle,Fog",100,"Bruine,Brouillard",2024-06-20 02:00:00,7040815,,2,,,,,,2024,9.7,,QC,9.7,2024
-57.18611111111111,51.441944444444445,,,2024-06-20T07:00:00,6,0.2,23,,20,LOURDES DE BLANC SABLON A,20,,7040815.2024.6.20.3,9,,6,,100.07,"Drizzle,Fog",100,"Bruine,Brouillard",2024-06-20 03:00:00,7040815,,3,,,,,,2024,10.2,,QC,10.2,2024
-57.18611111111111,51.441944444444445,,,2024-06-20T08:00:00,6,0.2,23,,20,LOURDES DE BLANC SABLON A,20,,7040815.2024.6.20.4,9,,6,,100.02,"Drizzle,Fog",100,"Bruine,Brouillard",2024-06-20 04:00:00,7040815,,4,,,,,,2024,10.1,,QC,10.1,2024
-57.18611111111111,51.441944444444445,,,2024-06-20T09:00:00,6,0.2,23,,20,LOURDES DE BLANC SABLON A,20,,7040815.2024.6.20.5,9,,6,,100.02,"Drizzle,Fog",100,"Bruine,Brouillard",2024-06-20 05:00:00,7040815,,5,,,,,,2024,10.0,,QC,10.0,2024
-57.18611111111111,51.441944444444445,,,2024-06-20T10:00:00,6,0.2,23,,20,LOURDES DE BLANC SABLON A,20,,7040815.2024.6.20.6,5,,6,,100.0,"Drizzle,Fog",100,"Bruine,Brouillard",2024-06-20 06:00:00,7040815,,6,,,,,,2024,9.9,,QC,9.9,2024
-57.18611111111111,51.441944444444445,,,2024-06-20T11:00:00,6,0.2,23,,20,LOURDES DE BLANC SABLON A,20,,7040815.2024.6.20.7,15,,6,,100.0,Fog,100,Brouillard,2024-06-20 07:00:00,7040815,,7,,,,,,2024,10.1,,QC,10.1,2024
-57.18611111111111,51.441944444444445,,,2024-06-20T12:00:00,6,0.2,23,,20,LOURDES DE BLANC SABLON A,20,,7040815.2024.6.20.8,15,,6,,100.02,Fog,100,Brouillard,2024-06-20 08:00:00,7040815,,8,,,,,,2024,10.8,,QC,10.8,2024
-57.18611111111111,51.441944444444445,,,2024-06-20T13:00:00,6,0.8,23,,20,LOURDES DE BLANC SABLON A,20,,7040815.2024.6.20.9,18,,6,,99.99,Fog,100,Brouillard,2024-06-20 09:00:00,7040815,,9,,,,,,2024,11.1,,QC,11.1,2024
-57.18611111111111,51.441944444444445,,,2024-06-20T14:00:00,6,0.8,23,,20,LOURDES DE BLANC SABLON A,20,,7040815.2024.6.20.10,18,,6,,100.03,Fog,100,Brouillard,2024-06-20 10:00:00,7040815,,10,,,,,,2024,10.6,,QC,10.6,2024
-57.18611111111111,51.441944444444445,,,2024-06-20T15:00:00,6,3.2,23,,20,LOURDES DE BLANC SABLON A,20,,7040815.2024.6.20.11,15,,6,,100.02,Fog,97,Brouillard,2024-06-20 11:00:00,7040815,,11,,,,,,2024,11.6,,QC,11.2,2024
-57.18611111111111,51.441944444444445,,,2024-06-20T16:00:00,6,6.4,23,,20,LOURDES DE BLANC SABLON A,20,,7040815.2024.6.20.12,18,,6,,100.0,Fog,92,Brouillard,2024-06-20 12:00:00,7040815,,12,,,,,,2024,12.7,,QC,11.6,2024
-57.18611111111111,51.441944444444445,,,2024-06-20T17:00:00,6,12.9,23,,20,LOURDES DE BLANC SABLON A,20,,7040815.2024.6.20.13,15,,6,,99.99,NA,88,ND,2024-06-20 13:00:00,7040815,,13,,,,,,2024,13.7,,QC,11.8,2024
-57.18611111111111,51.441944444444445,,,2024-06-20T18:00:00,6,12.9,23,,20,LOURDES DE BLANC SABLON A,20,,7040815.2024.6.20.14,15,,6,,100.03,Cloudy,84,Nuageux,2024-06-20 14:00:00,7040815,,14,,,,,,2024,13.8,,QC,11.2,2024
-57.18611111111111,51.441944444444445,,,2024-06-20T19:00:00,6,16.1,23,,20,LOURDES DE BLANC SABLON A,20,,7040815.2024.6.20.15,18,,6,,100.1,NA,88,ND,2024-06-20 15:00:00,7040815,,15,,,,,,2024,12.8,,QC,10.9,2024
-57.18611111111111,51.441944444444445,,,2024-06-20T20:00:00,6,24.1,23,,20,LOURDES DE BLANC SABLON A,20,,7040815.2024.6.20.16,15,,6,,100.15,Rain,98,Pluie,2024-06-20 16:00:00,7040815,,16,,,,,,2024,11.9,,QC,11.7,2024
-57.18611111111111,51.441944444444445,,,2024-06-20T21:00:00,6,24.1,23,,20,LOURDES DE BLANC SABLON A,20,,7040815.2024.6.20.17,15,,6,,100.14,Cloudy,91,Nuageux,2024-06-20 17:00:00,7040815,,17,,,,,,2024,12.9,,QC,11.5,2024
-57.18611111111111,51.441944444444445,,,2024-06-20T22:00:00,6,24.1,14,,20,LOURDES DE BLANC SABLON A,20,,7040815.2024.6.20.18,5,,6,,100.21,NA,86,ND,2024-06-20 18:00:00,7040815,,18,,,,,,2024,13.3,,QC,11.1,2024
-57.18611111111111,51.441944444444445,,,2024-06-20T23:00:00,6,19.3,9,,20,LOURDES DE BLANC SABLON A,20,,7040815.2024.6.20.19,9,,6,,100.3,NA,89,ND,2024-06-20 19:00:00,7040815,,19,,,,,,2024,13.6,,QC,11.9,2024
-57.18611111111111,51.441944444444445,,,2024-06-21T00:00:00,6,24.1,5,,21,LOURDES DE BLANC SABLON A,20,,7040815.2024.6.20.20,9,,6,,100.45,Mainly Clear,88,Généralement dégagé,2024-06-20 20:00:00,7040815,,20,,,,,,2024,14.3,,QC,12.3,2024
-57.18611111111111,51.441944444444445,,,2024-06-21T01:00:00,6,24.1,5,,21,LOURDES DE BLANC SABLON A,20,,7040815.2024.6.20.21,5,,6,,100.59,NA,81,ND,2024-06-20 21:00:00,7040815,,21,,,,,,2024,13.8,,QC,10.7,2024
-57.18611111111111,51.441944444444445,,,2024-06-21T02:00:00,6,24.1,5,,21,LOURDES DE BLANC SABLON A,20,,7040815.2024.6.20.22,18,,6,,100.62,NA,73,ND,2024-06-20 22:00:00,7040815,,22,,,,,,2024,11.8,,QC,7.2,2024
-57.18611111111111,51.441944444444445,,,2024-06-21T03:00:00,6,24.1,5,,21,LOURDES DE BLANC SABLON A,20,,7040815.2024.6.20.23,22,,6,,100.69,Mainly Clear,70,Généralement dégagé,2024-06-20 23:00:00,7040815,,23,,,,,,2024,11.1,,QC,5.9,2024
-57.18611111111111,51.441944444444445,,,2024-06-21T04:00:00,6,24.1,5,,21,LOURDES DE BLANC SABLON A,21,,7040815.2024.6.21.0,22,,6,,100.73,NA,67,ND,2024-06-21 00:00:00,7040815,,0,,,,,,2024,11.4,,QC,5.5,2024
-57.18611111111111,51.441944444444445,,,2024-06-21T05:00:00,6,24.1,5,,21,LOURDES DE BLANC SABLON A,21,,7040815.2024.6.21.1,9,,6,,100.69,NA,75,ND,2024-06-21 01:00:00,7040815,,1,,,,,,2024,9.4,,QC,5.2,2024
-57.18611111111111,51.441944444444445,,,2024-06-21T06:00:00,6,24.1,5,,21,LOURDES DE BLANC SABLON A,21,,7040815.2024.6.21.2,4,,6,,100.67,Clear,71,Dégagé,2024-06-21 02:00:00,7040815,,2,,,,,,2024,10.2,,QC,5.2,2024
-57.18611111111111,51.441944444444445,,,2024-06-21T07:00:00,6,24.1,5,,21,LOURDES DE BLANC SABLON A,21,,7040815.2024.6.21.3,4,,6,,100.61,NA,75,ND,2024-06-21 03:00:00,7040815,,3,,,,,,2024,9.7,,QC,5.5,2024
-57.18611111111111,51.441944444444445,,,2024-06-21T08:00:00,6,24.1,5,,21,LOURDES DE BLANC SABLON A,21,,7040815.2024.6.21.4,5,,6,,100.62,NA,80,ND,2024-06-21 04:00:00,7040815,,4,,,,,,2024,8.6,,QC,5.3,2024
-57.18611111111111,51.441944444444445,,,2024-06-21T09:00:00,6,24.1,5,,21,LOURDES DE BLANC SABLON A,21,,7040815.2024.6.21.5,5,,6,,100.62,Clear,78,Dégagé,2024-06-21 05:00:00,7040815,,5,,,,,,2024,9.8,,QC,6.2,2024
-57.18611111111111,51.441944444444445,,,2024-06-21T10:00:00,6,24.1,23,,21,LOURDES DE BLANC SABLON A,21,,7040815.2024.6.21.6,9,,6,,100.6,NA,80,ND,2024-06-21 06:00:00,7040815,,6,,,,,,2024,11.2,,QC,7.8,2024
-57.18611111111111,51.441944444444445,,,2024-06-21T11:00:00,6,24.1,23,,21,LOURDES DE BLANC SABLON A,21,,7040815.2024.6.21.7,11,,6,,100.54,NA,75,ND,2024-06-21 07:00:00,7040815,,7,,,,,,2024,12.4,,QC,8.1,2024
-57.18611111111111,51.441944444444445,,,2024-06-21T12:00:00,6,24.1,23,,21,LOURDES DE BLANC SABLON A,21,,7040815.2024.6.21.8,11,,6,,100.53,Mainly Clear,76,Généralement dégagé,2024-06-21 08:00:00,7040815,,8,,,,,,2024,11.9,,QC,7.8,2024
-57.18611111111111,51.441944444444445,,,2024-06-21T13:00:00,6,24.1,27,,21,LOURDES DE BLANC SABLON A,21,,7040815.2024.6.21.9,18,,6,,100.46,NA,69,ND,2024-06-21 09:00:00,7040815,,9,,,,,,2024,12.0,,QC,6.5,2024
-57.18611111111111,51.441944444444445,,,2024-06-21T14:00:00,6,24.1,27,,21,LOURDES DE BLANC SABLON A,21,,7040815.2024.6.21.10,28,,6,,100.41,NA,62,ND,2024-06-21 10:00:00,7040815,,10,,,,,,2024,13.3,,QC,6.2,2024
-57.18611111111111,51.441944444444445,,,2024-06-21T15:00:00,6,24.1,27,,21,LOURDES DE BLANC SABLON A,21,,7040815.2024.6.21.11,28,,6,,100.39,Mainly Clear,46,Généralement dégagé,2024-06-21 11:00:00,7040815,,11,,,,,,2024,18.3,,QC,6.4,2024
-57.18611111111111,51.441944444444445,,,2024-06-21T16:00:00,6,24.1,27,,21,LOURDES DE BLANC SABLON A,21,,7040815.2024.6.21.12,28,,6,,100.42,NA,73,ND,2024-06-21 12:00:00,7040815,,12,,,,,,2024,10.8,,QC,6.1,2024
